,state,education,degree,estimate,margin_of_error,state_abbrev,4_year_pct_students_loans_avg,4_year_avg_student_loans_avg,2-3_year_pct_students_loans_avg,2-3_year_avg_student_loans_avg,fed_student_loans_per_year,total_fed_student_loans,monthly_payment,total_cost_of_fed_loan,age_starting_work,y_intercept,gross_at_starting_age,gross_at_39,age_range,sex
531,Minnesota,Bachelors_degree,Multidisciplinary_Studies,55623.0,11215.0,MN,58.31111111111111,8508.714285714286,30.294117647058822,5576.290322580645,8508.714285714286,34034.857142857145,369.3676366630937,44324.11639957125,22.0,-1212407.1163995713,11298.883600428751,956889.8836004287,25_to_39_years,
539,Minnesota,Bachelors_degree,Other,59109.0,2812.0,MN,58.31111111111111,8508.714285714286,30.294117647058822,5576.290322580645,8508.714285714286,34034.857142857145,369.3676366630937,44324.11639957125,22.0,-1285613.1163995713,14784.883600428751,1019637.8836004287,25_to_39_years,
527,Minnesota,Bachelors_degree,Physical_and_Related_Sciences,69498.0,7365.0,MN,58.31111111111111,8508.714285714286,30.294117647058822,5576.290322580645,8508.714285714286,34034.857142857145,369.3676366630937,44324.11639957125,22.0,-1503782.1163995713,25173.88360042875,1206639.8836004287,25_to_39_years,
528,Minnesota,Bachelors_degree,Psychology,58206.0,4243.0,MN,58.31111111111111,8508.714285714286,30.294117647058822,5576.290322580645,8508.714285714286,34034.857142857145,369.3676366630937,44324.11639957125,22.0,-1266650.1163995713,13881.883600428751,1003383.8836004287,25_to_39_years,
532,Minnesota,Bachelors_degree,Science_and_Engineering_Related_Fields,69402.0,2417.0,MN,58.31111111111111,8508.714285714286,30.294117647058822,5576.290322580645,8508.714285714286,34034.857142857145,369.3676366630937,44324.11639957125,22.0,-1501766.1163995713,25077.88360042875,1204911.8836004287,25_to_39_years,
529,Minnesota,Bachelors_degree,Social_Sciences,67990.0,4168.0,MN,58.31111111111111,8508.714285714286,30.294117647058822,5576.290322580645,8508.714285714286,34034.857142857145,369.3676366630937,44324.11639957125,22.0,-1472114.1163995713,23665.88360042875,1179495.8836004287,25_to_39_years,
537,Minnesota,Bachelors_degree,Visual_and_Performing_Arts,50376.0,3379.0,MN,58.31111111111111,8508.714285714286,30.294117647058822,5576.290322580645,8508.714285714286,34034.857142857145,369.3676366630937,44324.11639957125,22.0,-1102220.1163995713,6051.883600428751,862443.8836004287,25_to_39_years,
72,Mississippi,Less_than_high_school_graduate,,26775.0,1916.0,MS,53.25,6321.466666666666,17.1875,4131.7692307692305,0.0,0.0,0.0,0.0,16.0,-401625.0,26775.0,642600.0,,total
73,Mississippi,High_school_graduate_includes_equivalency,,32789.0,1316.0,MS,53.25,6321.466666666666,17.1875,4131.7692307692305,0.0,0.0,0.0,0.0,18.0,-557413.0,32789.0,721358.0,,total
74,Mississippi,Some_college_or_associates_degree,,37485.0,981.0,MS,53.25,6321.466666666666,17.1875,4131.7692307692305,4131.7692307692305,8263.538461538461,89.6811072014039,10761.732864168469,20.0,-722976.7328641685,26723.26713583153,738938.2671358315,,total
540,Mississippi,Bachelors_degree,Combined_25_to_39_years,49578.0,1483.0,MS,53.25,6321.466666666666,17.1875,4131.7692307692305,6321.466666666666,25285.866666666665,274.41809943382987,32930.17193205959,22.0,-1074068.1719320596,16647.828067940412,859473.8280679404,25_to_39_years,
542,Mississippi,Bachelors_degree,Biological_Agricultural_and_Environmental_Sciences,50823.0,2769.0,MS,53.25,6321.466666666666,17.1875,4131.7692307692305,6321.466666666666,25285.866666666665,274.41809943382987,32930.17193205959,22.0,-1100213.1719320596,17892.828067940412,881883.8280679404,25_to_39_years,
549,Mississippi,Bachelors_degree,Business,54331.0,3346.0,MS,53.25,6321.466666666666,17.1875,4131.7692307692305,6321.466666666666,25285.866666666665,274.41809943382987,32930.17193205959,22.0,-1173881.1719320596,21400.828067940412,945027.8280679404,25_to_39_years,
554,Mississippi,Bachelors_degree,Communications,44106.0,8656.0,MS,53.25,6321.466666666666,17.1875,4131.7692307692305,6321.466666666666,25285.866666666665,274.41809943382987,32930.17193205959,22.0,-959156.1719320596,11175.828067940412,760977.8280679404,25_to_39_years,
541,Mississippi,Bachelors_degree,Computers_Mathematics_and_Statistics,55202.0,23108.0,MS,53.25,6321.466666666666,17.1875,4131.7692307692305,6321.466666666666,25285.866666666665,274.41809943382987,32930.17193205959,22.0,-1192172.1719320596,22271.828067940412,960705.8280679404,25_to_39_years,
550,Mississippi,Bachelors_degree,Education,41658.0,1709.0,MS,53.25,6321.466666666666,17.1875,4131.7692307692305,6321.466666666666,25285.866666666665,274.41809943382987,32930.17193205959,22.0,-907748.1719320596,8727.828067940412,716913.8280679404,25_to_39_years,
546,Mississippi,Bachelors_degree,Engineering,69648.0,9720.0,MS,53.25,6321.466666666666,17.1875,4131.7692307692305,6321.466666666666,25285.866666666665,274.41809943382987,32930.17193205959,22.0,-1495538.1719320596,36717.82806794041,1220733.8280679404,25_to_39_years,
552,Mississippi,Bachelors_degree,Liberal_Arts_and_History,42894.0,3543.0,MS,53.25,6321.466666666666,17.1875,4131.7692307692305,6321.466666666666,25285.866666666665,274.41809943382987,32930.17193205959,22.0,-933704.1719320596,9963.828067940412,739161.8280679404,25_to_39_years,
551,Mississippi,Bachelors_degree,Literature_and_Languages,38605.0,5414.0,MS,53.25,6321.466666666666,17.1875,4131.7692307692305,6321.466666666666,25285.866666666665,274.41809943382987,32930.17193205959,22.0,-843635.1719320596,5674.828067940412,661959.8280679404,25_to_39_years,
547,Mississippi,Bachelors_degree,Multidisciplinary_Studies,52336.0,3875.0,MS,53.25,6321.466666666666,17.1875,4131.7692307692305,6321.466666666666,25285.866666666665,274.41809943382987,32930.17193205959,22.0,-1131986.1719320596,19405.828067940412,909117.8280679404,25_to_39_years,
555,Mississippi,Bachelors_degree,Other,46185.0,3055.0,MS,53.25,6321.466666666666,17.1875,4131.7692307692305,6321.466666666666,25285.866666666665,274.41809943382987,32930.17193205959,22.0,-1002815.1719320596,13254.828067940412,798399.8280679404,25_to_39_years,
543,Mississippi,Bachelors_degree,Physical_and_Related_Sciences,31079.0,5512.0,MS,53.25,6321.466666666666,17.1875,4131.7692307692305,6321.466666666666,25285.866666666665,274.41809943382987,32930.17193205959,22.0,-685589.1719320596,-1851.1719320595876,526491.8280679404,25_to_39_years,
544,Mississippi,Bachelors_degree,Psychology,47792.0,4402.0,MS,53.25,6321.466666666666,17.1875,4131.7692307692305,6321.466666666666,25285.866666666665,274.41809943382987,32930.17193205959,22.0,-1036562.1719320596,14861.828067940412,827325.8280679404,25_to_39_years,
548,Mississippi,Bachelors_degree,Science_and_Engineering_Related_Fields,58068.0,3485.0,MS,53.25,6321.466666666666,17.1875,4131.7692307692305,6321.466666666666,25285.866666666665,274.41809943382987,32930.17193205959,22.0,-1252358.1719320596,25137.828067940412,1012293.8280679404,25_to_39_years,
545,Mississippi,Bachelors_degree,Social_Sciences,60263.0,17321.0,MS,53.25,6321.466666666666,17.1875,4131.7692307692305,6321.466666666666,25285.866666666665,274.41809943382987,32930.17193205959,22.0,-1298453.1719320596,27332.828067940412,1051803.8280679404,25_to_39_years,
553,Mississippi,Bachelors_degree,Visual_and_Performing_Arts,38602.0,3974.0,MS,53.25,6321.466666666666,17.1875,4131.7692307692305,6321.466666666666,25285.866666666665,274.41809943382987,32930.17193205959,22.0,-843572.1719320596,5671.828067940412,661905.8280679404,25_to_39_years,
75,Missouri,Less_than_high_school_graduate,,28414.0,1565.0,MO,62.94915254237288,6799.964912280701,43.92,5390.0,0.0,0.0,0.0,0.0,16.0,-426210.0,28414.0,681936.0,,total
76,Missouri,High_school_graduate_includes_equivalency,,35612.0,519.0,MO,62.94915254237288,6799.964912280701,43.92,5390.0,0.0,0.0,0.0,0.0,18.0,-605404.0,35612.0,783464.0,,total
77,Missouri,Some_college_or_associates_degree,,41874.0,441.0,MO,62.94915254237288,6799.964912280701,43.92,5390.0,5390.0,10780.0,116.99132764139728,14038.959316967674,20.0,-809644.9593169676,27835.040683032326,823441.0406830324,,total
556,Missouri,Bachelors_degree,Combined_25_to_39_years,57306.0,1158.0,MO,62.94915254237288,6799.964912280701,43.92,5390.0,6799.964912280701,27199.859649122805,295.1899528766741,35422.79434520089,22.0,-1238848.794345201,21883.20565479911,996085.2056547991,25_to_39_years,
558,Missouri,Bachelors_degree,Biological_Agricultural_and_Environmental_Sciences,54892.0,2508.0,MO,62.94915254237288,6799.964912280701,43.92,5390.0,6799.964912280701,27199.859649122805,295.1899528766741,35422.79434520089,22.0,-1188154.794345201,19469.20565479911,952633.2056547991,25_to_39_years,
565,Missouri,Bachelors_degree,Business,64798.0,1744.0,MO,62.94915254237288,6799.964912280701,43.92,5390.0,6799.964912280701,27199.859649122805,295.1899528766741,35422.79434520089,22.0,-1396180.794345201,29375.20565479911,1130941.205654799,25_to_39_years,
570,Missouri,Bachelors_degree,Communications,58575.0,3850.0,MO,62.94915254237288,6799.964912280701,43.92,5390.0,6799.964912280701,27199.859649122805,295.1899528766741,35422.79434520089,22.0,-1265497.794345201,23152.20565479911,1018927.2056547991,25_to_39_years,
557,Missouri,Bachelors_degree,Computers_Mathematics_and_Statistics,68872.0,11940.0,MO,62.94915254237288,6799.964912280701,43.92,5390.0,6799.964912280701,27199.859649122805,295.1899528766741,35422.79434520089,22.0,-1481734.794345201,33449.20565479911,1204273.205654799,25_to_39_years,
566,Missouri,Bachelors_degree,Education,45143.0,1510.0,MO,62.94915254237288,6799.964912280701,43.92,5390.0,6799.964912280701,27199.859649122805,295.1899528766741,35422.79434520089,22.0,-983425.7943452009,9720.205654799109,777151.2056547991,25_to_39_years,
562,Missouri,Bachelors_degree,Engineering,87539.0,3124.0,MO,62.94915254237288,6799.964912280701,43.92,5390.0,6799.964912280701,27199.859649122805,295.1899528766741,35422.79434520089,22.0,-1873741.794345201,52116.20565479911,1540279.205654799,25_to_39_years,
568,Missouri,Bachelors_degree,Liberal_Arts_and_History,46558.0,5143.0,MO,62.94915254237288,6799.964912280701,43.92,5390.0,6799.964912280701,27199.859649122805,295.1899528766741,35422.79434520089,22.0,-1013140.7943452009,11135.205654799109,802621.2056547991,25_to_39_years,
567,Missouri,Bachelors_degree,Literature_and_Languages,48491.0,3804.0,MO,62.94915254237288,6799.964912280701,43.92,5390.0,6799.964912280701,27199.859649122805,295.1899528766741,35422.79434520089,22.0,-1053733.794345201,13068.205654799109,837415.2056547991,25_to_39_years,
563,Missouri,Bachelors_degree,Multidisciplinary_Studies,53505.0,3620.0,MO,62.94915254237288,6799.964912280701,43.92,5390.0,6799.964912280701,27199.859649122805,295.1899528766741,35422.79434520089,22.0,-1159027.794345201,18082.20565479911,927667.2056547991,25_to_39_years,
571,Missouri,Bachelors_degree,Other,50438.0,2334.0,MO,62.94915254237288,6799.964912280701,43.92,5390.0,6799.964912280701,27199.859649122805,295.1899528766741,35422.79434520089,22.0,-1094620.794345201,15015.205654799109,872461.2056547991,25_to_39_years,
559,Missouri,Bachelors_degree,Physical_and_Related_Sciences,61788.0,8160.0,MO,62.94915254237288,6799.964912280701,43.92,5390.0,6799.964912280701,27199.859649122805,295.1899528766741,35422.79434520089,22.0,-1332970.794345201,26365.20565479911,1076761.205654799,25_to_39_years,
560,Missouri,Bachelors_degree,Psychology,45963.0,4872.0,MO,62.94915254237288,6799.964912280701,43.92,5390.0,6799.964912280701,27199.859649122805,295.1899528766741,35422.79434520089,22.0,-1000645.7943452009,10540.205654799109,791911.2056547991,25_to_39_years,
564,Missouri,Bachelors_degree,Science_and_Engineering_Related_Fields,64102.0,3554.0,MO,62.94915254237288,6799.964912280701,43.92,5390.0,6799.964912280701,27199.859649122805,295.1899528766741,35422.79434520089,22.0,-1381564.794345201,28679.20565479911,1118413.205654799,25_to_39_years,
561,Missouri,Bachelors_degree,Social_Sciences,66332.0,9674.0,MO,62.94915254237288,6799.964912280701,43.92,5390.0,6799.964912280701,27199.859649122805,295.1899528766741,35422.79434520089,22.0,-1428394.794345201,30909.20565479911,1158553.205654799,25_to_39_years,
569,Missouri,Bachelors_degree,Visual_and_Performing_Arts,43093.0,4435.0,MO,62.94915254237288,6799.964912280701,43.92,5390.0,6799.964912280701,27199.859649122805,295.1899528766741,35422.79434520089,22.0,-940375.7943452009,7670.205654799109,740251.2056547991,25_to_39_years,
78,Montana,Less_than_high_school_graduate,,30133.0,4113.0,MT,41.0,6190.272727272727,36.9,5424.142857142857,0.0,0.0,0.0,0.0,16.0,-451995.0,30133.0,723192.0,,total
79,Montana,High_school_graduate_includes_equivalency,,35674.0,923.0,MT,41.0,6190.272727272727,36.9,5424.142857142857,0.0,0.0,0.0,0.0,18.0,-606458.0,35674.0,784828.0,,total
80,Montana,Some_college_or_associates_degree,,39948.0,1161.0,MT,41.0,6190.272727272727,36.9,5424.142857142857,5424.142857142857,10848.285714285714,117.7324070823274,14127.888849879288,20.0,-773139.8888498793,25820.111150120712,784832.1111501207,,total
572,Montana,Bachelors_degree,Combined_25_to_39_years,52168.0,1948.0,MT,41.0,6190.272727272727,36.9,5424.142857142857,6190.272727272727,24761.090909090908,268.72290346047106,32246.748415256527,22.0,-1127774.7484152566,19921.251584743473,906777.2515847435,25_to_39_years,
574,Montana,Bachelors_degree,Biological_Agricultural_and_Environmental_Sciences,53263.0,5970.0,MT,41.0,6190.272727272727,36.9,5424.142857142857,6190.272727272727,24761.090909090908,268.72290346047106,32246.748415256527,22.0,-1150769.7484152566,21016.251584743473,926487.2515847435,25_to_39_years,
581,Montana,Bachelors_degree,Business,59493.0,7020.0,MT,41.0,6190.272727272727,36.9,5424.142857142857,6190.272727272727,24761.090909090908,268.72290346047106,32246.748415256527,22.0,-1281599.7484152566,27246.251584743473,1038627.2515847435,25_to_39_years,
586,Montana,Bachelors_degree,Communications,45071.0,8184.0,MT,41.0,6190.272727272727,36.9,5424.142857142857,6190.272727272727,24761.090909090908,268.72290346047106,32246.748415256527,22.0,-978737.7484152565,12824.251584743473,779031.2515847435,25_to_39_years,
573,Montana,Bachelors_degree,Computers_Mathematics_and_Statistics,71258.0,3954.0,MT,41.0,6190.272727272727,36.9,5424.142857142857,6190.272727272727,24761.090909090908,268.72290346047106,32246.748415256527,22.0,-1528664.7484152566,39011.25158474347,1250397.2515847434,25_to_39_years,
582,Montana,Bachelors_degree,Education,44133.0,6959.0,MT,41.0,6190.272727272727,36.9,5424.142857142857,6190.272727272727,24761.090909090908,268.72290346047106,32246.748415256527,22.0,-959039.7484152565,11886.251584743473,762147.2515847435,25_to_39_years,
578,Montana,Bachelors_degree,Engineering,83894.0,6346.0,MT,41.0,6190.272727272727,36.9,5424.142857142857,6190.272727272727,24761.090909090908,268.72290346047106,32246.748415256527,22.0,-1794020.7484152566,51647.25158474347,1477845.2515847434,25_to_39_years,
584,Montana,Bachelors_degree,Liberal_Arts_and_History,46206.0,3875.0,MT,41.0,6190.272727272727,36.9,5424.142857142857,6190.272727272727,24761.090909090908,268.72290346047106,32246.748415256527,22.0,-1002572.7484152565,13959.251584743473,799461.2515847435,25_to_39_years,
583,Montana,Bachelors_degree,Literature_and_Languages,44672.0,29647.0,MT,41.0,6190.272727272727,36.9,5424.142857142857,6190.272727272727,24761.090909090908,268.72290346047106,32246.748415256527,22.0,-970358.7484152565,12425.251584743473,771849.2515847435,25_to_39_years,
579,Montana,Bachelors_degree,Multidisciplinary_Studies,41890.0,68731.0,MT,41.0,6190.272727272727,36.9,5424.142857142857,6190.272727272727,24761.090909090908,268.72290346047106,32246.748415256527,22.0,-911936.7484152565,9643.251584743473,721773.2515847435,25_to_39_years,
587,Montana,Bachelors_degree,Other,44420.0,12387.0,MT,41.0,6190.272727272727,36.9,5424.142857142857,6190.272727272727,24761.090909090908,268.72290346047106,32246.748415256527,22.0,-965066.7484152565,12173.251584743473,767313.2515847435,25_to_39_years,
575,Montana,Bachelors_degree,Physical_and_Related_Sciences,51551.0,6610.0,MT,41.0,6190.272727272727,36.9,5424.142857142857,6190.272727272727,24761.090909090908,268.72290346047106,32246.748415256527,22.0,-1114817.7484152566,19304.251584743473,895671.2515847435,25_to_39_years,
576,Montana,Bachelors_degree,Psychology,53521.0,16411.0,MT,41.0,6190.272727272727,36.9,5424.142857142857,6190.272727272727,24761.090909090908,268.72290346047106,32246.748415256527,22.0,-1156187.7484152566,21274.251584743473,931131.2515847435,25_to_39_years,
580,Montana,Bachelors_degree,Science_and_Engineering_Related_Fields,60765.0,8159.0,MT,41.0,6190.272727272727,36.9,5424.142857142857,6190.272727272727,24761.090909090908,268.72290346047106,32246.748415256527,22.0,-1308311.7484152566,28518.251584743473,1061523.2515847434,25_to_39_years,
577,Montana,Bachelors_degree,Social_Sciences,46685.0,14265.0,MT,41.0,6190.272727272727,36.9,5424.142857142857,6190.272727272727,24761.090909090908,268.72290346047106,32246.748415256527,22.0,-1012631.7484152565,14438.251584743473,808083.2515847435,25_to_39_years,
585,Montana,Bachelors_degree,Visual_and_Performing_Arts,37243.0,12309.0,MT,41.0,6190.272727272727,36.9,5424.142857142857,6190.272727272727,24761.090909090908,268.72290346047106,32246.748415256527,22.0,-814349.7484152565,4996.251584743473,638127.2515847435,25_to_39_years,
81,Nebraska,Less_than_high_school_graduate,,33308.0,2022.0,NE,56.1,6964.0526315789475,49.411764705882355,6015.066666666667,0.0,0.0,0.0,0.0,16.0,-499620.0,33308.0,799392.0,,total
82,Nebraska,High_school_graduate_includes_equivalency,,38758.0,1570.0,NE,56.1,6964.0526315789475,49.411764705882355,6015.066666666667,0.0,0.0,0.0,0.0,18.0,-658886.0,38758.0,852676.0,,total
83,Nebraska,Some_college_or_associates_degree,,44111.0,1179.0,NE,56.1,6964.0526315789475,49.411764705882355,6015.066666666667,6015.066666666667,12030.133333333333,130.55855940349673,15667.027128419608,20.0,-853776.0271284196,28443.972871580394,866552.9728715804,,total
588,Nebraska,Bachelors_degree,Combined_25_to_39_years,58584.0,1629.0,NE,56.1,6964.0526315789475,49.411764705882355,6015.066666666667,6964.0526315789475,27856.21052631579,302.3130846504592,36277.5701580551,22.0,-1266541.570158055,22306.429841944897,1018234.429841945,25_to_39_years,
590,Nebraska,Bachelors_degree,Biological_Agricultural_and_Environmental_Sciences,59573.0,4827.0,NE,56.1,6964.0526315789475,49.411764705882355,6015.066666666667,6964.0526315789475,27856.21052631579,302.3130846504592,36277.5701580551,22.0,-1287310.570158055,23295.429841944897,1036036.429841945,25_to_39_years,
597,Nebraska,Bachelors_degree,Business,65130.0,4615.0,NE,56.1,6964.0526315789475,49.411764705882355,6015.066666666667,6964.0526315789475,27856.21052631579,302.3130846504592,36277.5701580551,22.0,-1404007.570158055,28852.429841944897,1136062.429841945,25_to_39_years,
602,Nebraska,Bachelors_degree,Communications,50273.0,15215.0,NE,56.1,6964.0526315789475,49.411764705882355,6015.066666666667,6964.0526315789475,27856.21052631579,302.3130846504592,36277.5701580551,22.0,-1092010.570158055,13995.429841944897,868636.429841945,25_to_39_years,
589,Nebraska,Bachelors_degree,Computers_Mathematics_and_Statistics,69792.0,16416.0,NE,56.1,6964.0526315789475,49.411764705882355,6015.066666666667,6964.0526315789475,27856.21052631579,302.3130846504592,36277.5701580551,22.0,-1501909.570158055,33514.4298419449,1219978.429841945,25_to_39_years,
598,Nebraska,Bachelors_degree,Education,50743.0,1622.0,NE,56.1,6964.0526315789475,49.411764705882355,6015.066666666667,6964.0526315789475,27856.21052631579,302.3130846504592,36277.5701580551,22.0,-1101880.570158055,14465.429841944897,877096.429841945,25_to_39_years,
594,Nebraska,Bachelors_degree,Engineering,76820.0,11640.0,NE,56.1,6964.0526315789475,49.411764705882355,6015.066666666667,6964.0526315789475,27856.21052631579,302.3130846504592,36277.5701580551,22.0,-1649497.570158055,40542.4298419449,1346482.429841945,25_to_39_years,
600,Nebraska,Bachelors_degree,Liberal_Arts_and_History,56866.0,10192.0,NE,56.1,6964.0526315789475,49.411764705882355,6015.066666666667,6964.0526315789475,27856.21052631579,302.3130846504592,36277.5701580551,22.0,-1230463.570158055,20588.429841944897,987310.429841945,25_to_39_years,
599,Nebraska,Bachelors_degree,Literature_and_Languages,53995.0,4875.0,NE,56.1,6964.0526315789475,49.411764705882355,6015.066666666667,6964.0526315789475,27856.21052631579,302.3130846504592,36277.5701580551,22.0,-1170172.570158055,17717.429841944897,935632.429841945,25_to_39_years,
595,Nebraska,Bachelors_degree,Multidisciplinary_Studies,46227.0,13367.0,NE,56.1,6964.0526315789475,49.411764705882355,6015.066666666667,6964.0526315789475,27856.21052631579,302.3130846504592,36277.5701580551,22.0,-1007044.570158055,9949.429841944897,795808.429841945,25_to_39_years,
603,Nebraska,Bachelors_degree,Other,55725.0,5235.0,NE,56.1,6964.0526315789475,49.411764705882355,6015.066666666667,6964.0526315789475,27856.21052631579,302.3130846504592,36277.5701580551,22.0,-1206502.570158055,19447.429841944897,966772.429841945,25_to_39_years,
591,Nebraska,Bachelors_degree,Physical_and_Related_Sciences,78485.0,20008.0,NE,56.1,6964.0526315789475,49.411764705882355,6015.066666666667,6964.0526315789475,27856.21052631579,302.3130846504592,36277.5701580551,22.0,-1684462.570158055,42207.4298419449,1376452.429841945,25_to_39_years,
592,Nebraska,Bachelors_degree,Psychology,55234.0,7789.0,NE,56.1,6964.0526315789475,49.411764705882355,6015.066666666667,6964.0526315789475,27856.21052631579,302.3130846504592,36277.5701580551,22.0,-1196191.570158055,18956.429841944897,957934.429841945,25_to_39_years,
596,Nebraska,Bachelors_degree,Science_and_Engineering_Related_Fields,61722.0,2235.0,NE,56.1,6964.0526315789475,49.411764705882355,6015.066666666667,6964.0526315789475,27856.21052631579,302.3130846504592,36277.5701580551,22.0,-1332439.570158055,25444.429841944897,1074718.429841945,25_to_39_years,
593,Nebraska,Bachelors_degree,Social_Sciences,50978.0,9166.0,NE,56.1,6964.0526315789475,49.411764705882355,6015.066666666667,6964.0526315789475,27856.21052631579,302.3130846504592,36277.5701580551,22.0,-1106815.570158055,14700.429841944897,881326.429841945,25_to_39_years,
601,Nebraska,Bachelors_degree,Visual_and_Performing_Arts,42284.0,7023.0,NE,56.1,6964.0526315789475,49.411764705882355,6015.066666666667,6964.0526315789475,27856.21052631579,302.3130846504592,36277.5701580551,22.0,-924241.570158055,6006.429841944897,724834.429841945,25_to_39_years,
84,Nevada,Less_than_high_school_graduate,,34591.0,1524.0,NV,37.36363636363637,6775.545454545455,83.5,7379.25,0.0,0.0,0.0,0.0,16.0,-518865.0,34591.0,830184.0,,total
85,Nevada,High_school_graduate_includes_equivalency,,37581.0,1246.0,NV,37.36363636363637,6775.545454545455,83.5,7379.25,0.0,0.0,0.0,0.0,18.0,-638877.0,37581.0,826782.0,,total
86,Nevada,Some_college_or_associates_degree,,43743.0,1130.0,NV,37.36363636363637,6775.545454545455,83.5,7379.25,7379.25,14758.5,160.16850732797417,19220.2208793569,20.0,-850337.2208793568,24522.7791206431,855639.7791206432,,total
604,Nevada,Bachelors_degree,Combined_25_to_39_years,59359.0,2233.0,NV,37.36363636363637,6775.545454545455,83.5,7379.25,6775.545454545455,27102.18181818182,294.12989173354634,35295.58700802556,22.0,-1281834.5870080255,24063.412991974437,1033166.4129919744,25_to_39_years,
606,Nevada,Bachelors_degree,Biological_Agricultural_and_Environmental_Sciences,60812.0,10978.0,NV,37.36363636363637,6775.545454545455,83.5,7379.25,6775.545454545455,27102.18181818182,294.12989173354634,35295.58700802556,22.0,-1312347.5870080255,25516.412991974437,1059320.4129919745,25_to_39_years,
613,Nevada,Bachelors_degree,Business,63632.0,4775.0,NV,37.36363636363637,6775.545454545455,83.5,7379.25,6775.545454545455,27102.18181818182,294.12989173354634,35295.58700802556,22.0,-1371567.5870080255,28336.412991974437,1110080.4129919745,25_to_39_years,
618,Nevada,Bachelors_degree,Communications,69668.0,10341.0,NV,37.36363636363637,6775.545454545455,83.5,7379.25,6775.545454545455,27102.18181818182,294.12989173354634,35295.58700802556,22.0,-1498323.5870080255,34372.41299197444,1218728.4129919745,25_to_39_years,
605,Nevada,Bachelors_degree,Computers_Mathematics_and_Statistics,73875.0,9667.0,NV,37.36363636363637,6775.545454545455,83.5,7379.25,6775.545454545455,27102.18181818182,294.12989173354634,35295.58700802556,22.0,-1586670.5870080255,38579.41299197444,1294454.4129919745,25_to_39_years,
614,Nevada,Bachelors_degree,Education,51141.0,1273.0,NV,37.36363636363637,6775.545454545455,83.5,7379.25,6775.545454545455,27102.18181818182,294.12989173354634,35295.58700802556,22.0,-1109256.5870080255,15845.412991974437,885242.4129919744,25_to_39_years,
610,Nevada,Bachelors_degree,Engineering,81026.0,8020.0,NV,37.36363636363637,6775.545454545455,83.5,7379.25,6775.545454545455,27102.18181818182,294.12989173354634,35295.58700802556,22.0,-1736841.5870080255,45730.41299197444,1423172.4129919745,25_to_39_years,
616,Nevada,Bachelors_degree,Liberal_Arts_and_History,37952.0,13444.0,NV,37.36363636363637,6775.545454545455,83.5,7379.25,6775.545454545455,27102.18181818182,294.12989173354634,35295.58700802556,22.0,-832287.5870080256,2656.4129919744373,647840.4129919744,25_to_39_years,
615,Nevada,Bachelors_degree,Literature_and_Languages,46662.0,9829.0,NV,37.36363636363637,6775.545454545455,83.5,7379.25,6775.545454545455,27102.18181818182,294.12989173354634,35295.58700802556,22.0,-1015197.5870080256,11366.412991974437,804620.4129919744,25_to_39_years,
611,Nevada,Bachelors_degree,Multidisciplinary_Studies,53750.0,46222.0,NV,37.36363636363637,6775.545454545455,83.5,7379.25,6775.545454545455,27102.18181818182,294.12989173354634,35295.58700802556,22.0,-1164045.5870080255,18454.412991974437,932204.4129919744,25_to_39_years,
619,Nevada,Bachelors_degree,Other,54141.0,3104.0,NV,37.36363636363637,6775.545454545455,83.5,7379.25,6775.545454545455,27102.18181818182,294.12989173354634,35295.58700802556,22.0,-1172256.5870080255,18845.412991974437,939242.4129919744,25_to_39_years,
607,Nevada,Bachelors_degree,Physical_and_Related_Sciences,72622.0,27593.0,NV,37.36363636363637,6775.545454545455,83.5,7379.25,6775.545454545455,27102.18181818182,294.12989173354634,35295.58700802556,22.0,-1560357.5870080255,37326.41299197444,1271900.4129919745,25_to_39_years,
608,Nevada,Bachelors_degree,Psychology,50474.0,6396.0,NV,37.36363636363637,6775.545454545455,83.5,7379.25,6775.545454545455,27102.18181818182,294.12989173354634,35295.58700802556,22.0,-1095249.5870080255,15178.412991974437,873236.4129919744,25_to_39_years,
612,Nevada,Bachelors_degree,Science_and_Engineering_Related_Fields,64475.0,6645.0,NV,37.36363636363637,6775.545454545455,83.5,7379.25,6775.545454545455,27102.18181818182,294.12989173354634,35295.58700802556,22.0,-1389270.5870080255,29179.412991974437,1125254.4129919745,25_to_39_years,
609,Nevada,Bachelors_degree,Social_Sciences,63056.0,13218.0,NV,37.36363636363637,6775.545454545455,83.5,7379.25,6775.545454545455,27102.18181818182,294.12989173354634,35295.58700802556,22.0,-1359471.5870080255,27760.412991974437,1099712.4129919745,25_to_39_years,
617,Nevada,Bachelors_degree,Visual_and_Performing_Arts,40637.0,11941.0,NV,37.36363636363637,6775.545454545455,83.5,7379.25,6775.545454545455,27102.18181818182,294.12989173354634,35295.58700802556,22.0,-888672.5870080256,5341.412991974437,696170.4129919744,25_to_39_years,
87,New_Hampshire,Less_than_high_school_graduate,,38365.0,2874.0,NH,69.35714285714286,7527.571428571428,44.57142857142857,5622.714285714285,0.0,0.0,0.0,0.0,16.0,-575475.0,38365.0,920760.0,,total
88,New_Hampshire,High_school_graduate_includes_equivalency,,42335.0,1476.0,NH,69.35714285714286,7527.571428571428,44.57142857142857,5622.714285714285,0.0,0.0,0.0,0.0,18.0,-719695.0,42335.0,931370.0,,total
