State,Education,Major
New_Jersey,Bachelors_degree,Combined_25_to_39_years
New_Jersey,Bachelors_degree,Biological_Agricultural_and_Environmental_Sciences
New_Jersey,Bachelors_degree,Business
New_Jersey,Bachelors_degree,Communications
New_Jersey,Bachelors_degree,Computers_Mathematics_and_Statistics
New_Jersey,Bachelors_degree,Education
New_Jersey,Bachelors_degree,Engineering
New_Jersey,Bachelors_degree,Liberal_Arts_and_History
New_Jersey,Bachelors_degree,Literature_and_Languages
New_Jersey,Bachelors_degree,Multidisciplinary_Studies
New_Jersey,Bachelors_degree,Other
New_Jersey,Bachelors_degree,Physical_and_Related_Sciences
New_Jersey,Bachelors_degree,Psychology
New_Jersey,Bachelors_degree,Science_and_Engineering_Related_Fields
New_Jersey,Bachelors_degree,Social_Sciences
New_Jersey,Bachelors_degree,Visual_and_Performing_Arts
New_Mexico,Less_than_high_school_graduate,
New_Mexico,High_school_graduate_includes_equivalency,
New_Mexico,Some_college_or_associates_degree,
New_Mexico,Bachelors_degree,Combined_25_to_39_years
New_Mexico,Bachelors_degree,Biological_Agricultural_and_Environmental_Sciences
New_Mexico,Bachelors_degree,Business
New_Mexico,Bachelors_degree,Communications
New_Mexico,Bachelors_degree,Computers_Mathematics_and_Statistics
New_Mexico,Bachelors_degree,Education
New_Mexico,Bachelors_degree,Engineering
New_Mexico,Bachelors_degree,Liberal_Arts_and_History
New_Mexico,Bachelors_degree,Literature_and_Languages
New_Mexico,Bachelors_degree,Multidisciplinary_Studies
New_Mexico,Bachelors_degree,Other
New_Mexico,Bachelors_degree,Physical_and_Related_Sciences
New_Mexico,Bachelors_degree,Psychology
New_Mexico,Bachelors_degree,Science_and_Engineering_Related_Fields
New_Mexico,Bachelors_degree,Social_Sciences
New_Mexico,Bachelors_degree,Visual_and_Performing_Arts
New_Mexico,Less_than_high_school_graduate,
New_Mexico,High_school_graduate_includes_equivalency,
New_Mexico,Some_college_or_associates_degree,
New_Mexico,Bachelors_degree,Combined_25_to_39_years
New_Mexico,Bachelors_degree,Biological_Agricultural_and_Environmental_Sciences
New_Mexico,Bachelors_degree,Business
New_Mexico,Bachelors_degree,Communications
New_Mexico,Bachelors_degree,Computers_Mathematics_and_Statistics
New_Mexico,Bachelors_degree,Education
New_Mexico,Bachelors_degree,Engineering
New_Mexico,Bachelors_degree,Liberal_Arts_and_History
New_Mexico,Bachelors_degree,Literature_and_Languages
New_Mexico,Bachelors_degree,Multidisciplinary_Studies
New_Mexico,Bachelors_degree,Other
New_Mexico,Bachelors_degree,Physical_and_Related_Sciences
New_Mexico,Bachelors_degree,Psychology
New_Mexico,Bachelors_degree,Science_and_Engineering_Related_Fields
New_Mexico,Bachelors_degree,Social_Sciences
New_Mexico,Bachelors_degree,Visual_and_Performing_Arts
New_York,Less_than_high_school_graduate,
New_York,High_school_graduate_includes_equivalency,
New_York,Some_college_or_associates_degree,
New_York,Bachelors_degree,Combined_25_to_39_years
New_York,Bachelors_degree,Biological_Agricultural_and_Environmental_Sciences
New_York,Bachelors_degree,Business
New_York,Bachelors_degree,Communications
New_York,Bachelors_degree,Computers_Mathematics_and_Statistics
New_York,Bachelors_degree,Education
New_York,Bachelors_degree,Engineering
New_York,Bachelors_degree,Liberal_Arts_and_History
New_York,Bachelors_degree,Literature_and_Languages
New_York,Bachelors_degree,Multidisciplinary_Studies
New_York,Bachelors_degree,Other
New_York,Bachelors_degree,Physical_and_Related_Sciences
New_York,Bachelors_degree,Psychology
New_York,Bachelors_degree,Science_and_Engineering_Related_Fields
New_York,Bachelors_degree,Social_Sciences
New_York,Bachelors_degree,Visual_and_Performing_Arts
New_York,Less_than_high_school_graduate,
New_York,High_school_graduate_includes_equivalency,
New_York,Some_college_or_associates_degree,
New_York,Bachelors_degree,Combined_25_to_39_years
New_York,Bachelors_degree,Biological_Agricultural_and_Environmental_Sciences
New_York,Bachelors_degree,Business
New_York,Bachelors_degree,Communications
New_York,Bachelors_degree,Computers_Mathematics_and_Statistics
New_York,Bachelors_degree,Education
New_York,Bachelors_degree,Engineering
New_York,Bachelors_degree,Liberal_Arts_and_History
New_York,Bachelors_degree,Literature_and_Languages
New_York,Bachelors_degree,Multidisciplinary_Studies
New_York,Bachelors_degree,Other
New_York,Bachelors_degree,Physical_and_Related_Sciences
New_York,Bachelors_degree,Psychology
New_York,Bachelors_degree,Science_and_Engineering_Related_Fields
New_York,Bachelors_degree,Social_Sciences
New_York,Bachelors_degree,Visual_and_Performing_Arts
North_Carolina,Less_than_high_school_graduate,
North_Carolina,High_school_graduate_includes_equivalency,
North_Carolina,Some_college_or_associates_degree,
North_Carolina,Bachelors_degree,Combined_25_to_39_years
North_Carolina,Bachelors_degree,Biological_Agricultural_and_Environmental_Sciences
North_Carolina,Bachelors_degree,Business
North_Carolina,Bachelors_degree,Communications
North_Carolina,Bachelors_degree,Computers_Mathematics_and_Statistics
North_Carolina,Bachelors_degree,Education
North_Carolina,Bachelors_degree,Engineering
North_Carolina,Bachelors_degree,Liberal_Arts_and_History
North_Carolina,Bachelors_degree,Literature_and_Languages
North_Carolina,Bachelors_degree,Multidisciplinary_Studies
North_Carolina,Bachelors_degree,Other
North_Carolina,Bachelors_degree,Physical_and_Related_Sciences
North_Carolina,Bachelors_degree,Psychology
North_Carolina,Bachelors_degree,Science_and_Engineering_Related_Fields
North_Carolina,Bachelors_degree,Social_Sciences
North_Carolina,Bachelors_degree,Visual_and_Performing_Arts
North_Carolina,Less_than_high_school_graduate,
North_Carolina,High_school_graduate_includes_equivalency,
North_Carolina,Some_college_or_associates_degree,
North_Carolina,Bachelors_degree,Combined_25_to_39_years
North_Carolina,Bachelors_degree,Biological_Agricultural_and_Environmental_Sciences
North_Carolina,Bachelors_degree,Business
North_Carolina,Bachelors_degree,Communications
North_Carolina,Bachelors_degree,Computers_Mathematics_and_Statistics
North_Carolina,Bachelors_degree,Education
North_Carolina,Bachelors_degree,Engineering
North_Carolina,Bachelors_degree,Liberal_Arts_and_History
North_Carolina,Bachelors_degree,Literature_and_Languages
North_Carolina,Bachelors_degree,Multidisciplinary_Studies
North_Carolina,Bachelors_degree,Other
North_Carolina,Bachelors_degree,Physical_and_Related_Sciences
North_Carolina,Bachelors_degree,Psychology
North_Carolina,Bachelors_degree,Science_and_Engineering_Related_Fields
North_Carolina,Bachelors_degree,Social_Sciences
North_Carolina,Bachelors_degree,Visual_and_Performing_Arts
North_Dakota,Less_than_high_school_graduate,
North_Dakota,High_school_graduate_includes_equivalency,
North_Dakota,Some_college_or_associates_degree,
North_Dakota,Bachelors_degree,Combined_25_to_39_years
North_Dakota,Bachelors_degree,Biological_Agricultural_and_Environmental_Sciences
North_Dakota,Bachelors_degree,Business
North_Dakota,Bachelors_degree,Communications
North_Dakota,Bachelors_degree,Computers_Mathematics_and_Statistics
North_Dakota,Bachelors_degree,Education
North_Dakota,Bachelors_degree,Engineering
North_Dakota,Bachelors_degree,Liberal_Arts_and_History
North_Dakota,Bachelors_degree,Literature_and_Languages
North_Dakota,Bachelors_degree,Multidisciplinary_Studies
North_Dakota,Bachelors_degree,Other
North_Dakota,Bachelors_degree,Physical_and_Related_Sciences
North_Dakota,Bachelors_degree,Psychology
North_Dakota,Bachelors_degree,Science_and_Engineering_Related_Fields
North_Dakota,Bachelors_degree,Social_Sciences
North_Dakota,Bachelors_degree,Visual_and_Performing_Arts
North_Dakota,Less_than_high_school_graduate,
North_Dakota,High_school_graduate_includes_equivalency,
North_Dakota,Some_college_or_associates_degree,
North_Dakota,Bachelors_degree,Combined_25_to_39_years
North_Dakota,Bachelors_degree,Biological_Agricultural_and_Environmental_Sciences
North_Dakota,Bachelors_degree,Business
North_Dakota,Bachelors_degree,Communications
North_Dakota,Bachelors_degree,Computers_Mathematics_and_Statistics
North_Dakota,Bachelors_degree,Education
North_Dakota,Bachelors_degree,Engineering
North_Dakota,Bachelors_degree,Liberal_Arts_and_History
North_Dakota,Bachelors_degree,Literature_and_Languages
North_Dakota,Bachelors_degree,Multidisciplinary_Studies
North_Dakota,Bachelors_degree,Other
North_Dakota,Bachelors_degree,Physical_and_Related_Sciences
North_Dakota,Bachelors_degree,Psychology
North_Dakota,Bachelors_degree,Science_and_Engineering_Related_Fields
North_Dakota,Bachelors_degree,Social_Sciences
North_Dakota,Bachelors_degree,Visual_and_Performing_Arts
Ohio,Less_than_high_school_graduate,
Ohio,High_school_graduate_includes_equivalency,
Ohio,Some_college_or_associates_degree,
Ohio,Bachelors_degree,Combined_25_to_39_years
Ohio,Bachelors_degree,Biological_Agricultural_and_Environmental_Sciences
Ohio,Bachelors_degree,Business
Ohio,Bachelors_degree,Communications
Ohio,Bachelors_degree,Computers_Mathematics_and_Statistics
Ohio,Bachelors_degree,Education
Ohio,Bachelors_degree,Engineering
Ohio,Bachelors_degree,Liberal_Arts_and_History
Ohio,Bachelors_degree,Literature_and_Languages
Ohio,Bachelors_degree,Multidisciplinary_Studies
Ohio,Bachelors_degree,Other
Ohio,Bachelors_degree,Physical_and_Related_Sciences
Ohio,Bachelors_degree,Psychology
Ohio,Bachelors_degree,Science_and_Engineering_Related_Fields
Ohio,Bachelors_degree,Social_Sciences
Ohio,Bachelors_degree,Visual_and_Performing_Arts
Ohio,Less_than_high_school_graduate,
Ohio,High_school_graduate_includes_equivalency,
Ohio,Some_college_or_associates_degree,
Ohio,Bachelors_degree,Combined_25_to_39_years
Ohio,Bachelors_degree,Biological_Agricultural_and_Environmental_Sciences
Ohio,Bachelors_degree,Business
Ohio,Bachelors_degree,Communications
Ohio,Bachelors_degree,Computers_Mathematics_and_Statistics
Ohio,Bachelors_degree,Education
Ohio,Bachelors_degree,Engineering
Ohio,Bachelors_degree,Liberal_Arts_and_History
Ohio,Bachelors_degree,Literature_and_Languages
Ohio,Bachelors_degree,Multidisciplinary_Studies
Ohio,Bachelors_degree,Other
Ohio,Bachelors_degree,Physical_and_Related_Sciences
Ohio,Bachelors_degree,Psychology
Ohio,Bachelors_degree,Science_and_Engineering_Related_Fields
Ohio,Bachelors_degree,Social_Sciences
Ohio,Bachelors_degree,Visual_and_Performing_Arts
Oklahoma,Less_than_high_school_graduate,
Oklahoma,High_school_graduate_includes_equivalency,
Oklahoma,Some_college_or_associates_degree,
Oklahoma,Bachelors_degree,Combined_25_to_39_years
Oklahoma,Bachelors_degree,Biological_Agricultural_and_Environmental_Sciences
Oklahoma,Bachelors_degree,Business
Oklahoma,Bachelors_degree,Communications
Oklahoma,Bachelors_degree,Computers_Mathematics_and_Statistics
Oklahoma,Bachelors_degree,Education
Oklahoma,Bachelors_degree,Engineering
Oklahoma,Bachelors_degree,Liberal_Arts_and_History
Oklahoma,Bachelors_degree,Literature_and_Languages
Oklahoma,Bachelors_degree,Multidisciplinary_Studies
Oklahoma,Bachelors_degree,Other
Oklahoma,Bachelors_degree,Physical_and_Related_Sciences
Oklahoma,Bachelors_degree,Psychology
Oklahoma,Bachelors_degree,Science_and_Engineering_Related_Fields
Oklahoma,Bachelors_degree,Social_Sciences
Oklahoma,Bachelors_degree,Visual_and_Performing_Arts
Oklahoma,Less_than_high_school_graduate,
Oklahoma,High_school_graduate_includes_equivalency,
Oklahoma,Some_college_or_associates_degree,
Oklahoma,Bachelors_degree,Combined_25_to_39_years
Oklahoma,Bachelors_degree,Biological_Agricultural_and_Environmental_Sciences
Oklahoma,Bachelors_degree,Business
Oklahoma,Bachelors_degree,Communications
Oklahoma,Bachelors_degree,Computers_Mathematics_and_Statistics
Oklahoma,Bachelors_degree,Education
Oklahoma,Bachelors_degree,Engineering
Oklahoma,Bachelors_degree,Liberal_Arts_and_History
Oklahoma,Bachelors_degree,Literature_and_Languages
Oklahoma,Bachelors_degree,Multidisciplinary_Studies
Oklahoma,Bachelors_degree,Other
Oklahoma,Bachelors_degree,Physical_and_Related_Sciences
Oklahoma,Bachelors_degree,Psychology
Oklahoma,Bachelors_degree,Science_and_Engineering_Related_Fields
Oklahoma,Bachelors_degree,Social_Sciences
Oklahoma,Bachelors_degree,Visual_and_Performing_Arts
Oregon,Less_than_high_school_graduate,
Oregon,High_school_graduate_includes_equivalency,
Oregon,Some_college_or_associates_degree,
Oregon,Bachelors_degree,Combined_25_to_39_years
Oregon,Bachelors_degree,Biological_Agricultural_and_Environmental_Sciences
Oregon,Bachelors_degree,Business
Oregon,Bachelors_degree,Communications
Oregon,Bachelors_degree,Computers_Mathematics_and_Statistics
Oregon,Bachelors_degree,Education
Oregon,Bachelors_degree,Engineering
Oregon,Bachelors_degree,Liberal_Arts_and_History
Oregon,Bachelors_degree,Literature_and_Languages
Oregon,Bachelors_degree,Multidisciplinary_Studies
Oregon,Bachelors_degree,Other
Oregon,Bachelors_degree,Physical_and_Related_Sciences
Oregon,Bachelors_degree,Psychology
Oregon,Bachelors_degree,Science_and_Engineering_Related_Fields
Oregon,Bachelors_degree,Social_Sciences
Oregon,Bachelors_degree,Visual_and_Performing_Arts
Oregon,Less_than_high_school_graduate,
Oregon,High_school_graduate_includes_equivalency,
Oregon,Some_college_or_associates_degree,
Oregon,Bachelors_degree,Combined_25_to_39_years
Oregon,Bachelors_degree,Biological_Agricultural_and_Environmental_Sciences
Oregon,Bachelors_degree,Business
Oregon,Bachelors_degree,Communications
Oregon,Bachelors_degree,Computers_Mathematics_and_Statistics
Oregon,Bachelors_degree,Education
Oregon,Bachelors_degree,Engineering
Oregon,Bachelors_degree,Liberal_Arts_and_History
Oregon,Bachelors_degree,Literature_and_Languages
Oregon,Bachelors_degree,Multidisciplinary_Studies
Oregon,Bachelors_degree,Other
Oregon,Bachelors_degree,Physical_and_Related_Sciences
Oregon,Bachelors_degree,Psychology
Oregon,Bachelors_degree,Science_and_Engineering_Related_Fields
Oregon,Bachelors_degree,Social_Sciences
Oregon,Bachelors_degree,Visual_and_Performing_Arts
Pennsylvania,Less_than_high_school_graduate,
Pennsylvania,High_school_graduate_includes_equivalency,
Pennsylvania,Some_college_or_associates_degree,
Pennsylvania,Bachelors_degree,Combined_25_to_39_years
Pennsylvania,Bachelors_degree,Biological_Agricultural_and_Environmental_Sciences
Pennsylvania,Bachelors_degree,Business
Pennsylvania,Bachelors_degree,Communications
Pennsylvania,Bachelors_degree,Computers_Mathematics_and_Statistics
Pennsylvania,Bachelors_degree,Education
Pennsylvania,Bachelors_degree,Engineering
Pennsylvania,Bachelors_degree,Liberal_Arts_and_History
Pennsylvania,Bachelors_degree,Literature_and_Languages
Pennsylvania,Bachelors_degree,Multidisciplinary_Studies
Pennsylvania,Bachelors_degree,Other
Pennsylvania,Bachelors_degree,Physical_and_Related_Sciences
Pennsylvania,Bachelors_degree,Psychology
Pennsylvania,Bachelors_degree,Science_and_Engineering_Related_Fields
Pennsylvania,Bachelors_degree,Social_Sciences
Pennsylvania,Bachelors_degree,Visual_and_Performing_Arts
Pennsylvania,Less_than_high_school_graduate,
Pennsylvania,High_school_graduate_includes_equivalency,
Pennsylvania,Some_college_or_associates_degree,
Pennsylvania,Bachelors_degree,Combined_25_to_39_years
Pennsylvania,Bachelors_degree,Biological_Agricultural_and_Environmental_Sciences
Pennsylvania,Bachelors_degree,Business
Pennsylvania,Bachelors_degree,Communications
Pennsylvania,Bachelors_degree,Computers_Mathematics_and_Statistics
Pennsylvania,Bachelors_degree,Education
Pennsylvania,Bachelors_degree,Engineering
Pennsylvania,Bachelors_degree,Liberal_Arts_and_History
Pennsylvania,Bachelors_degree,Literature_and_Languages
Pennsylvania,Bachelors_degree,Multidisciplinary_Studies
Pennsylvania,Bachelors_degree,Other
Pennsylvania,Bachelors_degree,Physical_and_Related_Sciences
Pennsylvania,Bachelors_degree,Psychology
Pennsylvania,Bachelors_degree,Science_and_Engineering_Related_Fields
Pennsylvania,Bachelors_degree,Social_Sciences
Pennsylvania,Bachelors_degree,Visual_and_Performing_Arts
Puerto_Rico,Less_than_high_school_graduate,
Puerto_Rico,High_school_graduate_includes_equivalency,
Puerto_Rico,Some_college_or_associates_degree,
Puerto_Rico,Bachelors_degree,Combined_25_to_39_years
Puerto_Rico,Bachelors_degree,Biological_Agricultural_and_Environmental_Sciences
Puerto_Rico,Bachelors_degree,Business
Puerto_Rico,Bachelors_degree,Communications
Puerto_Rico,Bachelors_degree,Computers_Mathematics_and_Statistics
Puerto_Rico,Bachelors_degree,Education
Puerto_Rico,Bachelors_degree,Engineering
Puerto_Rico,Bachelors_degree,Liberal_Arts_and_History
Puerto_Rico,Bachelors_degree,Literature_and_Languages
Puerto_Rico,Bachelors_degree,Multidisciplinary_Studies
Puerto_Rico,Bachelors_degree,Other
Puerto_Rico,Bachelors_degree,Physical_and_Related_Sciences
Puerto_Rico,Bachelors_degree,Psychology
Puerto_Rico,Bachelors_degree,Science_and_Engineering_Related_Fields
Puerto_Rico,Bachelors_degree,Social_Sciences
Puerto_Rico,Bachelors_degree,Visual_and_Performing_Arts
Puerto_Rico,Less_than_high_school_graduate,
Puerto_Rico,High_school_graduate_includes_equivalency,
Puerto_Rico,Some_college_or_associates_degree,
Puerto_Rico,Bachelors_degree,Combined_25_to_39_years
Puerto_Rico,Bachelors_degree,Biological_Agricultural_and_Environmental_Sciences
Puerto_Rico,Bachelors_degree,Business
Puerto_Rico,Bachelors_degree,Communications
Puerto_Rico,Bachelors_degree,Computers_Mathematics_and_Statistics
Puerto_Rico,Bachelors_degree,Education
Puerto_Rico,Bachelors_degree,Engineering
Puerto_Rico,Bachelors_degree,Liberal_Arts_and_History
Puerto_Rico,Bachelors_degree,Literature_and_Languages
Puerto_Rico,Bachelors_degree,Multidisciplinary_Studies
Puerto_Rico,Bachelors_degree,Other
Puerto_Rico,Bachelors_degree,Physical_and_Related_Sciences
Puerto_Rico,Bachelors_degree,Psychology
Puerto_Rico,Bachelors_degree,Science_and_Engineering_Related_Fields
Puerto_Rico,Bachelors_degree,Social_Sciences
Puerto_Rico,Bachelors_degree,Visual_and_Performing_Arts
Rhode_Island,Less_than_high_school_graduate,
Rhode_Island,High_school_graduate_includes_equivalency,
Rhode_Island,Some_college_or_associates_degree,
Rhode_Island,Bachelors_degree,Combined_25_to_39_years
Rhode_Island,Bachelors_degree,Biological_Agricultural_and_Environmental_Sciences
Rhode_Island,Bachelors_degree,Business
Rhode_Island,Bachelors_degree,Communications
Rhode_Island,Bachelors_degree,Computers_Mathematics_and_Statistics
Rhode_Island,Bachelors_degree,Education
Rhode_Island,Bachelors_degree,Engineering
Rhode_Island,Bachelors_degree,Liberal_Arts_and_History
Rhode_Island,Bachelors_degree,Literature_and_Languages
Rhode_Island,Bachelors_degree,Multidisciplinary_Studies
Rhode_Island,Bachelors_degree,Other
Rhode_Island,Bachelors_degree,Physical_and_Related_Sciences
Rhode_Island,Bachelors_degree,Psychology
Rhode_Island,Bachelors_degree,Science_and_Engineering_Related_Fields
Rhode_Island,Bachelors_degree,Social_Sciences
Rhode_Island,Bachelors_degree,Visual_and_Performing_Arts
Rhode_Island,Less_than_high_school_graduate,
Rhode_Island,High_school_graduate_includes_equivalency,
Rhode_Island,Some_college_or_associates_degree,
Rhode_Island,Bachelors_degree,Combined_25_to_39_years
Rhode_Island,Bachelors_degree,Biological_Agricultural_and_Environmental_Sciences
Rhode_Island,Bachelors_degree,Business
Rhode_Island,Bachelors_degree,Communications
Rhode_Island,Bachelors_degree,Computers_Mathematics_and_Statistics
Rhode_Island,Bachelors_degree,Education
Rhode_Island,Bachelors_degree,Engineering
Rhode_Island,Bachelors_degree,Liberal_Arts_and_History
Rhode_Island,Bachelors_degree,Literature_and_Languages
Rhode_Island,Bachelors_degree,Multidisciplinary_Studies
Rhode_Island,Bachelors_degree,Other
Rhode_Island,Bachelors_degree,Physical_and_Related_Sciences
Rhode_Island,Bachelors_degree,Psychology
Rhode_Island,Bachelors_degree,Science_and_Engineering_Related_Fields
Rhode_Island,Bachelors_degree,Social_Sciences
Rhode_Island,Bachelors_degree,Visual_and_Performing_Arts
South_Carolina,Less_than_high_school_graduate,
South_Carolina,High_school_graduate_includes_equivalency,
South_Carolina,Some_college_or_associates_degree,
South_Carolina,Bachelors_degree,Combined_25_to_39_years
South_Carolina,Bachelors_degree,Biological_Agricultural_and_Environmental_Sciences
South_Carolina,Bachelors_degree,Business
South_Carolina,Bachelors_degree,Communications
South_Carolina,Bachelors_degree,Computers_Mathematics_and_Statistics
South_Carolina,Bachelors_degree,Education
South_Carolina,Bachelors_degree,Engineering
South_Carolina,Bachelors_degree,Liberal_Arts_and_History
South_Carolina,Bachelors_degree,Literature_and_Languages
South_Carolina,Bachelors_degree,Multidisciplinary_Studies
South_Carolina,Bachelors_degree,Other
South_Carolina,Bachelors_degree,Physical_and_Related_Sciences
South_Carolina,Bachelors_degree,Psychology
South_Carolina,Bachelors_degree,Science_and_Engineering_Related_Fields
South_Carolina,Bachelors_degree,Social_Sciences
South_Carolina,Bachelors_degree,Visual_and_Performing_Arts
South_Carolina,Less_than_high_school_graduate,
South_Carolina,High_school_graduate_includes_equivalency,
South_Carolina,Some_college_or_associates_degree,
South_Carolina,Bachelors_degree,Combined_25_to_39_years
South_Carolina,Bachelors_degree,Biological_Agricultural_and_Environmental_Sciences
South_Carolina,Bachelors_degree,Business
South_Carolina,Bachelors_degree,Communications
South_Carolina,Bachelors_degree,Computers_Mathematics_and_Statistics
South_Carolina,Bachelors_degree,Education
South_Carolina,Bachelors_degree,Engineering
South_Carolina,Bachelors_degree,Liberal_Arts_and_History
South_Carolina,Bachelors_degree,Literature_and_Languages
South_Carolina,Bachelors_degree,Multidisciplinary_Studies
South_Carolina,Bachelors_degree,Other
South_Carolina,Bachelors_degree,Physical_and_Related_Sciences
South_Carolina,Bachelors_degree,Psychology
South_Carolina,Bachelors_degree,Science_and_Engineering_Related_Fields
South_Carolina,Bachelors_degree,Social_Sciences
South_Carolina,Bachelors_degree,Visual_and_Performing_Arts
South_Dakota,Less_than_high_school_graduate,
South_Dakota,High_school_graduate_includes_equivalency,
South_Dakota,Some_college_or_associates_degree,
South_Dakota,Bachelors_degree,Combined_25_to_39_years
South_Dakota,Bachelors_degree,Biological_Agricultural_and_Environmental_Sciences
South_Dakota,Bachelors_degree,Business
South_Dakota,Bachelors_degree,Communications
South_Dakota,Bachelors_degree,Computers_Mathematics_and_Statistics
South_Dakota,Bachelors_degree,Education
South_Dakota,Bachelors_degree,Engineering
South_Dakota,Bachelors_degree,Liberal_Arts_and_History
South_Dakota,Bachelors_degree,Literature_and_Languages
South_Dakota,Bachelors_degree,Multidisciplinary_Studies
South_Dakota,Bachelors_degree,Other
South_Dakota,Bachelors_degree,Physical_and_Related_Sciences
South_Dakota,Bachelors_degree,Psychology
South_Dakota,Bachelors_degree,Science_and_Engineering_Related_Fields
South_Dakota,Bachelors_degree,Social_Sciences
South_Dakota,Bachelors_degree,Visual_and_Performing_Arts
South_Dakota,Less_than_high_school_graduate,
South_Dakota,High_school_graduate_includes_equivalency,
South_Dakota,Some_college_or_associates_degree,
South_Dakota,Bachelors_degree,Combined_25_to_39_years
South_Dakota,Bachelors_degree,Biological_Agricultural_and_Environmental_Sciences
South_Dakota,Bachelors_degree,Business
South_Dakota,Bachelors_degree,Communications
South_Dakota,Bachelors_degree,Computers_Mathematics_and_Statistics
South_Dakota,Bachelors_degree,Education
South_Dakota,Bachelors_degree,Engineering
South_Dakota,Bachelors_degree,Liberal_Arts_and_History
South_Dakota,Bachelors_degree,Literature_and_Languages
South_Dakota,Bachelors_degree,Multidisciplinary_Studies
South_Dakota,Bachelors_degree,Other
South_Dakota,Bachelors_degree,Physical_and_Related_Sciences
South_Dakota,Bachelors_degree,Psychology
South_Dakota,Bachelors_degree,Science_and_Engineering_Related_Fields
South_Dakota,Bachelors_degree,Social_Sciences
South_Dakota,Bachelors_degree,Visual_and_Performing_Arts
Tennessee,Less_than_high_school_graduate,
Tennessee,High_school_graduate_includes_equivalency,
Tennessee,Some_college_or_associates_degree,
Tennessee,Bachelors_degree,Combined_25_to_39_years
Tennessee,Bachelors_degree,Biological_Agricultural_and_Environmental_Sciences
Tennessee,Bachelors_degree,Business
Tennessee,Bachelors_degree,Communications
Tennessee,Bachelors_degree,Computers_Mathematics_and_Statistics
Tennessee,Bachelors_degree,Education
Tennessee,Bachelors_degree,Engineering
Tennessee,Bachelors_degree,Liberal_Arts_and_History
Tennessee,Bachelors_degree,Literature_and_Languages
Tennessee,Bachelors_degree,Multidisciplinary_Studies
Tennessee,Bachelors_degree,Other
Tennessee,Bachelors_degree,Physical_and_Related_Sciences
Tennessee,Bachelors_degree,Psychology
Tennessee,Bachelors_degree,Science_and_Engineering_Related_Fields
Tennessee,Bachelors_degree,Social_Sciences
Tennessee,Bachelors_degree,Visual_and_Performing_Arts
Tennessee,Less_than_high_school_graduate,
Tennessee,High_school_graduate_includes_equivalency,
Tennessee,Some_college_or_associates_degree,
Tennessee,Bachelors_degree,Combined_25_to_39_years
Tennessee,Bachelors_degree,Biological_Agricultural_and_Environmental_Sciences
Tennessee,Bachelors_degree,Business
Tennessee,Bachelors_degree,Communications
Tennessee,Bachelors_degree,Computers_Mathematics_and_Statistics
Tennessee,Bachelors_degree,Education
Tennessee,Bachelors_degree,Engineering
Tennessee,Bachelors_degree,Liberal_Arts_and_History
Tennessee,Bachelors_degree,Literature_and_Languages
Tennessee,Bachelors_degree,Multidisciplinary_Studies
Tennessee,Bachelors_degree,Other
Tennessee,Bachelors_degree,Physical_and_Related_Sciences
Tennessee,Bachelors_degree,Psychology
Tennessee,Bachelors_degree,Science_and_Engineering_Related_Fields
Tennessee,Bachelors_degree,Social_Sciences
Tennessee,Bachelors_degree,Visual_and_Performing_Arts
Texas,Less_than_high_school_graduate,
Texas,High_school_graduate_includes_equivalency,
Texas,Some_college_or_associates_degree,
Texas,Bachelors_degree,Combined_25_to_39_years
Texas,Bachelors_degree,Biological_Agricultural_and_Environmental_Sciences
Texas,Bachelors_degree,Business
Texas,Bachelors_degree,Communications
Texas,Bachelors_degree,Computers_Mathematics_and_Statistics
Texas,Bachelors_degree,Education
Texas,Bachelors_degree,Engineering
Texas,Bachelors_degree,Liberal_Arts_and_History
Texas,Bachelors_degree,Literature_and_Languages
Texas,Bachelors_degree,Multidisciplinary_Studies
Texas,Bachelors_degree,Other
Texas,Bachelors_degree,Physical_and_Related_Sciences
Texas,Bachelors_degree,Psychology
Texas,Bachelors_degree,Science_and_Engineering_Related_Fields
Texas,Bachelors_degree,Social_Sciences
Texas,Bachelors_degree,Visual_and_Performing_Arts
Texas,Less_than_high_school_graduate,
Texas,High_school_graduate_includes_equivalency,
Texas,Some_college_or_associates_degree,
Texas,Bachelors_degree,Combined_25_to_39_years
Texas,Bachelors_degree,Biological_Agricultural_and_Environmental_Sciences
Texas,Bachelors_degree,Business
Texas,Bachelors_degree,Communications
Texas,Bachelors_degree,Computers_Mathematics_and_Statistics
Texas,Bachelors_degree,Education
Texas,Bachelors_degree,Engineering
Texas,Bachelors_degree,Liberal_Arts_and_History
Texas,Bachelors_degree,Literature_and_Languages
Texas,Bachelors_degree,Multidisciplinary_Studies
Texas,Bachelors_degree,Other
Texas,Bachelors_degree,Physical_and_Related_Sciences
Texas,Bachelors_degree,Psychology
Texas,Bachelors_degree,Science_and_Engineering_Related_Fields
Texas,Bachelors_degree,Social_Sciences
Texas,Bachelors_degree,Visual_and_Performing_Arts
Utah,Less_than_high_school_graduate,
Utah,High_school_graduate_includes_equivalency,
Utah,Some_college_or_associates_degree,
Utah,Bachelors_degree,Combined_25_to_39_years
Utah,Bachelors_degree,Biological_Agricultural_and_Environmental_Sciences
Utah,Bachelors_degree,Business
Utah,Bachelors_degree,Communications
Utah,Bachelors_degree,Computers_Mathematics_and_Statistics
Utah,Bachelors_degree,Education
Utah,Bachelors_degree,Engineering
Utah,Bachelors_degree,Liberal_Arts_and_History
