,state,sex,education,estimate,margin_of_error,state_abbrev,4_year_pct_students_loans_avg,4_year_avg_student_loans_avg,2-3_year_pct_students_loans_avg,2-3_year_avg_student_loans_avg,<2_year_pct_students_loans_avg,<2_year_avg_student_loans_avg,fed_student_loans,total_fed_student_loans,monthly_payment,total_paid,total_cost_of_fed_loan,age_starting_work,y_intercept,high_grad_age_intercept
120,Connecticut,female,Female,51014,796,CT,55.148148148148145,7916.615384615385,25.727272727272727,6185.555555555556,77.125,6244.333333333333,0.0,0.0,0.0,0.0,0.0,,,0.0
121,Connecticut,female,Less_than_high_school_graduate,25301,2705,CT,55.148148148148145,7916.615384615385,25.727272727272727,6185.555555555556,77.125,6244.333333333333,0.0,0.0,0.0,0.0,0.0,16.0,-354214.0,0.0
122,Connecticut,female,High_school_graduate_includes_equivalency,32078,747,CT,55.148148148148145,7916.615384615385,25.727272727272727,6185.555555555556,77.125,6244.333333333333,0.0,0.0,0.0,0.0,0.0,18.0,-513248.0,
123,Connecticut,female,Some_college_or_associates_degree,40582,1086,CT,55.148148148148145,7916.615384615385,25.727272727272727,6185.555555555556,77.125,6244.333333333333,6185.555555555556,12371.111111111111,134.25906431244252,16111.087717493103,16111.087717493103,20.0,-746587.0877174931,0.0
124,Connecticut,female,Bachelors_degree,63248,1520,CT,55.148148148148145,7916.615384615385,25.727272727272727,6185.555555555556,77.125,6244.333333333333,7916.615384615385,31666.46153846154,343.66432069479214,41239.71848337506,41239.71848337506,22.0,-1306199.7184833752,0.0
125,Connecticut,female,Graduate_or_professional_degree,79204,3090,CT,55.148148148148145,7916.615384615385,25.727272727272727,6185.555555555556,77.125,6244.333333333333,0.0,0.0,0.0,0.0,0.0,26.0,-1900896.0,0.0
126,Delaware,total,Total,50835,878,DE,43.0,6695.8,82.0,7577.0,57.666666666666664,6274.6,0.0,0.0,0.0,0.0,0.0,,,0.0
127,Delaware,total,Less_than_high_school_graduate,34578,2306,DE,43.0,6695.8,82.0,7577.0,57.666666666666664,6274.6,0.0,0.0,0.0,0.0,0.0,16.0,-484092.0,0.0
128,Delaware,total,High_school_graduate_includes_equivalency,39820,2238,DE,43.0,6695.8,82.0,7577.0,57.666666666666664,6274.6,0.0,0.0,0.0,0.0,0.0,18.0,-637120.0,
129,Delaware,total,Some_college_or_associates_degree,44530,1758,DE,43.0,6695.8,82.0,7577.0,57.666666666666664,6274.6,7577.0,15154.0,164.46072162131117,19735.28659455734,19735.28659455734,20.0,-821275.2865945573,0.0
130,Delaware,total,Bachelors_degree,64139,3027,DE,43.0,6695.8,82.0,7577.0,57.666666666666664,6274.6,6695.8,26783.2,290.6681007871124,34880.17209445349,34880.17209445349,22.0,-1317660.1720944536,0.0
131,Delaware,total,Graduate_or_professional_degree,79150,3804,DE,43.0,6695.8,82.0,7577.0,57.666666666666664,6274.6,0.0,0.0,0.0,0.0,0.0,26.0,-1899600.0,0.0
132,Delaware,male,Male,56661,2251,DE,43.0,6695.8,82.0,7577.0,57.666666666666664,6274.6,0.0,0.0,0.0,0.0,0.0,,,0.0
133,Delaware,male,Less_than_high_school_graduate,36361,2435,DE,43.0,6695.8,82.0,7577.0,57.666666666666664,6274.6,0.0,0.0,0.0,0.0,0.0,16.0,-509054.0,0.0
134,Delaware,male,High_school_graduate_includes_equivalency,42981,3760,DE,43.0,6695.8,82.0,7577.0,57.666666666666664,6274.6,0.0,0.0,0.0,0.0,0.0,18.0,-687696.0,
135,Delaware,male,Some_college_or_associates_degree,52602,2753,DE,43.0,6695.8,82.0,7577.0,57.666666666666664,6274.6,7577.0,15154.0,164.46072162131117,19735.28659455734,19735.28659455734,20.0,-966571.2865945573,0.0
136,Delaware,male,Bachelors_degree,77214,5283,DE,43.0,6695.8,82.0,7577.0,57.666666666666664,6274.6,6695.8,26783.2,290.6681007871124,34880.17209445349,34880.17209445349,22.0,-1579160.1720944536,0.0
137,Delaware,male,Graduate_or_professional_degree,95071,6549,DE,43.0,6695.8,82.0,7577.0,57.666666666666664,6274.6,0.0,0.0,0.0,0.0,0.0,26.0,-2281704.0,0.0
138,Delaware,female,Female,44788,1369,DE,43.0,6695.8,82.0,7577.0,57.666666666666664,6274.6,0.0,0.0,0.0,0.0,0.0,,,0.0
139,Delaware,female,Less_than_high_school_graduate,30571,3806,DE,43.0,6695.8,82.0,7577.0,57.666666666666664,6274.6,0.0,0.0,0.0,0.0,0.0,16.0,-427994.0,0.0
140,Delaware,female,High_school_graduate_includes_equivalency,33331,2214,DE,43.0,6695.8,82.0,7577.0,57.666666666666664,6274.6,0.0,0.0,0.0,0.0,0.0,18.0,-533296.0,
141,Delaware,female,Some_college_or_associates_degree,41335,1119,DE,43.0,6695.8,82.0,7577.0,57.666666666666664,6274.6,7577.0,15154.0,164.46072162131117,19735.28659455734,19735.28659455734,20.0,-763765.2865945573,0.0
142,Delaware,female,Bachelors_degree,51472,2201,DE,43.0,6695.8,82.0,7577.0,57.666666666666664,6274.6,6695.8,26783.2,290.6681007871124,34880.17209445349,34880.17209445349,22.0,-1064320.1720944536,0.0
143,Delaware,female,Graduate_or_professional_degree,69691,3640,DE,43.0,6695.8,82.0,7577.0,57.666666666666664,6274.6,0.0,0.0,0.0,0.0,0.0,26.0,-1672584.0,0.0
144,Florida,total,Total,44036,330,FL,42.80701754385965,6875.417475728155,53.38461538461539,7719.38,56.389830508474574,6539.021739130435,0.0,0.0,0.0,0.0,0.0,,,0.0
145,Florida,total,Less_than_high_school_graduate,28063,876,FL,42.80701754385965,6875.417475728155,53.38461538461539,7719.38,56.389830508474574,6539.021739130435,0.0,0.0,0.0,0.0,0.0,16.0,-392882.0,0.0
146,Florida,total,High_school_graduate_includes_equivalency,34769,469,FL,42.80701754385965,6875.417475728155,53.38461538461539,7719.38,56.389830508474574,6539.021739130435,0.0,0.0,0.0,0.0,0.0,18.0,-556304.0,
147,Florida,total,Some_college_or_associates_degree,41565,288,FL,42.80701754385965,6875.417475728155,53.38461538461539,7719.38,56.389830508474574,6539.021739130435,7719.38,15438.76,167.55111591251378,20106.133909501652,20106.133909501652,20.0,-768276.1339095016,0.0
148,Florida,total,Bachelors_degree,56243,818,FL,42.80701754385965,6875.417475728155,53.38461538461539,7719.38,56.389830508474574,6539.021739130435,6875.417475728155,27501.66990291262,298.4653872260858,35815.84646713029,35815.84646713029,22.0,-1160675.8464671304,0.0
149,Florida,total,Graduate_or_professional_degree,74215,1259,FL,42.80701754385965,6875.417475728155,53.38461538461539,7719.38,56.389830508474574,6539.021739130435,0.0,0.0,0.0,0.0,0.0,26.0,-1781160.0,0.0
150,Florida,male,Male,50390,317,FL,42.80701754385965,6875.417475728155,53.38461538461539,7719.38,56.389830508474574,6539.021739130435,0.0,0.0,0.0,0.0,0.0,,,0.0
151,Florida,male,Less_than_high_school_graduate,31747,405,FL,42.80701754385965,6875.417475728155,53.38461538461539,7719.38,56.389830508474574,6539.021739130435,0.0,0.0,0.0,0.0,0.0,16.0,-444458.0,0.0
152,Florida,male,High_school_graduate_includes_equivalency,40223,326,FL,42.80701754385965,6875.417475728155,53.38461538461539,7719.38,56.389830508474574,6539.021739130435,0.0,0.0,0.0,0.0,0.0,18.0,-643568.0,
153,Florida,male,Some_college_or_associates_degree,49272,794,FL,42.80701754385965,6875.417475728155,53.38461538461539,7719.38,56.389830508474574,6539.021739130435,7719.38,15438.76,167.55111591251378,20106.133909501652,20106.133909501652,20.0,-907002.1339095016,0.0
154,Florida,male,Bachelors_degree,68211,1806,FL,42.80701754385965,6875.417475728155,53.38461538461539,7719.38,56.389830508474574,6539.021739130435,6875.417475728155,27501.66990291262,298.4653872260858,35815.84646713029,35815.84646713029,22.0,-1400035.8464671304,0.0
155,Florida,male,Graduate_or_professional_degree,92458,2598,FL,42.80701754385965,6875.417475728155,53.38461538461539,7719.38,56.389830508474574,6539.021739130435,0.0,0.0,0.0,0.0,0.0,26.0,-2218992.0,0.0
156,Florida,female,Female,38794,490,FL,42.80701754385965,6875.417475728155,53.38461538461539,7719.38,56.389830508474574,6539.021739130435,0.0,0.0,0.0,0.0,0.0,,,0.0
157,Florida,female,Less_than_high_school_graduate,23116,922,FL,42.80701754385965,6875.417475728155,53.38461538461539,7719.38,56.389830508474574,6539.021739130435,0.0,0.0,0.0,0.0,0.0,16.0,-323624.0,0.0
158,Florida,female,High_school_graduate_includes_equivalency,28801,679,FL,42.80701754385965,6875.417475728155,53.38461538461539,7719.38,56.389830508474574,6539.021739130435,0.0,0.0,0.0,0.0,0.0,18.0,-460816.0,
159,Florida,female,Some_college_or_associates_degree,35768,485,FL,42.80701754385965,6875.417475728155,53.38461538461539,7719.38,56.389830508474574,6539.021739130435,7719.38,15438.76,167.55111591251378,20106.133909501652,20106.133909501652,20.0,-663930.1339095016,0.0
160,Florida,female,Bachelors_degree,49658,628,FL,42.80701754385965,6875.417475728155,53.38461538461539,7719.38,56.389830508474574,6539.021739130435,6875.417475728155,27501.66990291262,298.4653872260858,35815.84646713029,35815.84646713029,22.0,-1028975.8464671304,0.0
161,Florida,female,Graduate_or_professional_degree,63436,1064,FL,42.80701754385965,6875.417475728155,53.38461538461539,7719.38,56.389830508474574,6539.021739130435,0.0,0.0,0.0,0.0,0.0,26.0,-1522464.0,0.0
162,Georgia,total,Total,47625,512,GA,52.5625,6766.8387096774195,36.54761904761905,6016.9473684210525,74.11111111111111,7114.851851851852,0.0,0.0,0.0,0.0,0.0,,,0.0
163,Georgia,total,Less_than_high_school_graduate,30325,631,GA,52.5625,6766.8387096774195,36.54761904761905,6016.9473684210525,74.11111111111111,7114.851851851852,0.0,0.0,0.0,0.0,0.0,16.0,-424550.0,0.0
164,Georgia,total,High_school_graduate_includes_equivalency,35880,536,GA,52.5625,6766.8387096774195,36.54761904761905,6016.9473684210525,74.11111111111111,7114.851851851852,0.0,0.0,0.0,0.0,0.0,18.0,-574080.0,
165,Georgia,total,Some_college_or_associates_degree,42139,452,GA,52.5625,6766.8387096774195,36.54761904761905,6016.9473684210525,74.11111111111111,7114.851851851852,6016.9473684210525,12033.894736842105,130.5993805157682,15671.925661892183,15671.925661892183,20.0,-774173.9256618922,0.0
166,Georgia,total,Bachelors_degree,63803,738,GA,52.5625,6766.8387096774195,36.54761904761905,6016.9473684210525,74.11111111111111,7114.851851851852,6766.8387096774195,27067.354838709678,293.75192748807456,35250.23129856895,35250.23129856895,22.0,-1311310.231298569,0.0
167,Georgia,total,Graduate_or_professional_degree,78550,1341,GA,52.5625,6766.8387096774195,36.54761904761905,6016.9473684210525,74.11111111111111,7114.851851851852,0.0,0.0,0.0,0.0,0.0,26.0,-1885200.0,0.0
168,Georgia,male,Male,53727,487,GA,52.5625,6766.8387096774195,36.54761904761905,6016.9473684210525,74.11111111111111,7114.851851851852,0.0,0.0,0.0,0.0,0.0,,,0.0
169,Georgia,male,Less_than_high_school_graduate,35322,1234,GA,52.5625,6766.8387096774195,36.54761904761905,6016.9473684210525,74.11111111111111,7114.851851851852,0.0,0.0,0.0,0.0,0.0,16.0,-494508.0,0.0
170,Georgia,male,High_school_graduate_includes_equivalency,40780,664,GA,52.5625,6766.8387096774195,36.54761904761905,6016.9473684210525,74.11111111111111,7114.851851851852,0.0,0.0,0.0,0.0,0.0,18.0,-652480.0,
171,Georgia,male,Some_college_or_associates_degree,51535,670,GA,52.5625,6766.8387096774195,36.54761904761905,6016.9473684210525,74.11111111111111,7114.851851851852,6016.9473684210525,12033.894736842105,130.5993805157682,15671.925661892183,15671.925661892183,20.0,-943301.9256618922,0.0
172,Georgia,male,Bachelors_degree,77724,1807,GA,52.5625,6766.8387096774195,36.54761904761905,6016.9473684210525,74.11111111111111,7114.851851851852,6766.8387096774195,27067.354838709678,293.75192748807456,35250.23129856895,35250.23129856895,22.0,-1589730.231298569,0.0
173,Georgia,male,Graduate_or_professional_degree,97736,4102,GA,52.5625,6766.8387096774195,36.54761904761905,6016.9473684210525,74.11111111111111,7114.851851851852,0.0,0.0,0.0,0.0,0.0,26.0,-2345664.0,0.0
174,Georgia,female,Female,41035,371,GA,52.5625,6766.8387096774195,36.54761904761905,6016.9473684210525,74.11111111111111,7114.851851851852,0.0,0.0,0.0,0.0,0.0,,,0.0
175,Georgia,female,Less_than_high_school_graduate,23559,1065,GA,52.5625,6766.8387096774195,36.54761904761905,6016.9473684210525,74.11111111111111,7114.851851851852,0.0,0.0,0.0,0.0,0.0,16.0,-329826.0,0.0
176,Georgia,female,High_school_graduate_includes_equivalency,30448,438,GA,52.5625,6766.8387096774195,36.54761904761905,6016.9473684210525,74.11111111111111,7114.851851851852,0.0,0.0,0.0,0.0,0.0,18.0,-487168.0,
177,Georgia,female,Some_college_or_associates_degree,35608,657,GA,52.5625,6766.8387096774195,36.54761904761905,6016.9473684210525,74.11111111111111,7114.851851851852,6016.9473684210525,12033.894736842105,130.5993805157682,15671.925661892183,15671.925661892183,20.0,-656615.9256618922,0.0
178,Georgia,female,Bachelors_degree,53933,873,GA,52.5625,6766.8387096774195,36.54761904761905,6016.9473684210525,74.11111111111111,7114.851851851852,6766.8387096774195,27067.354838709678,293.75192748807456,35250.23129856895,35250.23129856895,22.0,-1113910.231298569,0.0
179,Georgia,female,Graduate_or_professional_degree,67566,1268,GA,52.5625,6766.8387096774195,36.54761904761905,6016.9473684210525,74.11111111111111,7114.851851851852,0.0,0.0,0.0,0.0,0.0,26.0,-1621584.0,0.0
180,Hawaii,total,Total,50993,644,HI,23.88888888888889,6376.875,23.11111111111111,5841.444444444444,45.0,5570.0,0.0,0.0,0.0,0.0,0.0,,,0.0
181,Hawaii,total,Less_than_high_school_graduate,29829,4287,HI,23.88888888888889,6376.875,23.11111111111111,5841.444444444444,45.0,5570.0,0.0,0.0,0.0,0.0,0.0,16.0,-417606.0,0.0
182,Hawaii,total,High_school_graduate_includes_equivalency,41441,1095,HI,23.88888888888889,6376.875,23.11111111111111,5841.444444444444,45.0,5570.0,0.0,0.0,0.0,0.0,0.0,18.0,-663056.0,
183,Hawaii,total,Some_college_or_associates_degree,46737,1326,HI,23.88888888888889,6376.875,23.11111111111111,5841.444444444444,45.0,5570.0,5841.444444444444,11682.888888888889,126.7900446936957,15214.805363243484,15214.805363243484,20.0,-856480.8053632434,0.0
184,Hawaii,total,Bachelors_degree,61880,1700,HI,23.88888888888889,6376.875,23.11111111111111,5841.444444444444,45.0,5570.0,6376.875,25507.5,276.82340350769397,33218.80842092328,33218.80842092328,22.0,-1270818.8084209233,0.0
185,Hawaii,total,Graduate_or_professional_degree,79653,2735,HI,23.88888888888889,6376.875,23.11111111111111,5841.444444444444,45.0,5570.0,0.0,0.0,0.0,0.0,0.0,26.0,-1911672.0,0.0
186,Hawaii,male,Male,58631,2361,HI,23.88888888888889,6376.875,23.11111111111111,5841.444444444444,45.0,5570.0,0.0,0.0,0.0,0.0,0.0,,,0.0
187,Hawaii,male,Less_than_high_school_graduate,32657,3895,HI,23.88888888888889,6376.875,23.11111111111111,5841.444444444444,45.0,5570.0,0.0,0.0,0.0,0.0,0.0,16.0,-457198.0,0.0
188,Hawaii,male,High_school_graduate_includes_equivalency,46853,2579,HI,23.88888888888889,6376.875,23.11111111111111,5841.444444444444,45.0,5570.0,0.0,0.0,0.0,0.0,0.0,18.0,-749648.0,
189,Hawaii,male,Some_college_or_associates_degree,55330,2763,HI,23.88888888888889,6376.875,23.11111111111111,5841.444444444444,45.0,5570.0,5841.444444444444,11682.888888888889,126.7900446936957,15214.805363243484,15214.805363243484,20.0,-1011154.8053632434,0.0
190,Hawaii,male,Bachelors_degree,73106,4115,HI,23.88888888888889,6376.875,23.11111111111111,5841.444444444444,45.0,5570.0,6376.875,25507.5,276.82340350769397,33218.80842092328,33218.80842092328,22.0,-1495338.8084209233,0.0
191,Hawaii,male,Graduate_or_professional_degree,91973,5673,HI,23.88888888888889,6376.875,23.11111111111111,5841.444444444444,45.0,5570.0,0.0,0.0,0.0,0.0,0.0,26.0,-2207352.0,0.0
192,Hawaii,female,Female,43648,1290,HI,23.88888888888889,6376.875,23.11111111111111,5841.444444444444,45.0,5570.0,0.0,0.0,0.0,0.0,0.0,,,0.0
193,Hawaii,female,Less_than_high_school_graduate,24937,2860,HI,23.88888888888889,6376.875,23.11111111111111,5841.444444444444,45.0,5570.0,0.0,0.0,0.0,0.0,0.0,16.0,-349118.0,0.0
194,Hawaii,female,High_school_graduate_includes_equivalency,35222,2283,HI,23.88888888888889,6376.875,23.11111111111111,5841.444444444444,45.0,5570.0,0.0,0.0,0.0,0.0,0.0,18.0,-563552.0,
195,Hawaii,female,Some_college_or_associates_degree,37786,1801,HI,23.88888888888889,6376.875,23.11111111111111,5841.444444444444,45.0,5570.0,5841.444444444444,11682.888888888889,126.7900446936957,15214.805363243484,15214.805363243484,20.0,-695362.8053632434,0.0
196,Hawaii,female,Bachelors_degree,52054,2860,HI,23.88888888888889,6376.875,23.11111111111111,5841.444444444444,45.0,5570.0,6376.875,25507.5,276.82340350769397,33218.80842092328,33218.80842092328,22.0,-1074298.8084209233,0.0
197,Hawaii,female,Graduate_or_professional_degree,72303,3176,HI,23.88888888888889,6376.875,23.11111111111111,5841.444444444444,45.0,5570.0,0.0,0.0,0.0,0.0,0.0,26.0,-1735272.0,0.0
198,Idaho,total,Total,43844,772,ID,49.27272727272727,6238.636363636364,56.375,6051.25,78.64285714285714,6742.5,0.0,0.0,0.0,0.0,0.0,,,0.0
199,Idaho,total,Less_than_high_school_graduate,35192,2579,ID,49.27272727272727,6238.636363636364,56.375,6051.25,78.64285714285714,6742.5,0.0,0.0,0.0,0.0,0.0,16.0,-492688.0,0.0
200,Idaho,total,High_school_graduate_includes_equivalency,37406,1078,ID,49.27272727272727,6238.636363636364,56.375,6051.25,78.64285714285714,6742.5,0.0,0.0,0.0,0.0,0.0,18.0,-598496.0,
201,Idaho,total,Some_college_or_associates_degree,40546,696,ID,49.27272727272727,6238.636363636364,56.375,6051.25,78.64285714285714,6742.5,6051.25,12102.5,131.34392790167072,15761.271348200487,15761.271348200487,20.0,-745589.2713482005,0.0
202,Idaho,total,Bachelors_degree,54796,2048,ID,49.27272727272727,6238.636363636364,56.375,6051.25,78.64285714285714,6742.5,6238.636363636364,24954.545454545456,270.8223936377429,32498.687236529146,32498.687236529146,22.0,-1128418.687236529,0.0
203,Idaho,total,Graduate_or_professional_degree,72869,3340,ID,49.27272727272727,6238.636363636364,56.375,6051.25,78.64285714285714,6742.5,0.0,0.0,0.0,0.0,0.0,26.0,-1748856.0,0.0
204,Idaho,male,Male,52590,1068,ID,49.27272727272727,6238.636363636364,56.375,6051.25,78.64285714285714,6742.5,0.0,0.0,0.0,0.0,0.0,,,0.0
205,Idaho,male,Less_than_high_school_graduate,40811,1984,ID,49.27272727272727,6238.636363636364,56.375,6051.25,78.64285714285714,6742.5,0.0,0.0,0.0,0.0,0.0,16.0,-571354.0,0.0
206,Idaho,male,High_school_graduate_includes_equivalency,44854,1989,ID,49.27272727272727,6238.636363636364,56.375,6051.25,78.64285714285714,6742.5,0.0,0.0,0.0,0.0,0.0,18.0,-717664.0,
207,Idaho,male,Some_college_or_associates_degree,48865,2181,ID,49.27272727272727,6238.636363636364,56.375,6051.25,78.64285714285714,6742.5,6051.25,12102.5,131.34392790167072,15761.271348200487,15761.271348200487,20.0,-895331.2713482005,0.0
208,Idaho,male,Bachelors_degree,70954,4542,ID,49.27272727272727,6238.636363636364,56.375,6051.25,78.64285714285714,6742.5,6238.636363636364,24954.545454545456,270.8223936377429,32498.687236529146,32498.687236529146,22.0,-1451578.687236529,0.0
209,Idaho,male,Graduate_or_professional_degree,91379,6910,ID,49.27272727272727,6238.636363636364,56.375,6051.25,78.64285714285714,6742.5,0.0,0.0,0.0,0.0,0.0,26.0,-2193096.0,0.0
210,Idaho,female,Female,35901,897,ID,49.27272727272727,6238.636363636364,56.375,6051.25,78.64285714285714,6742.5,0.0,0.0,0.0,0.0,0.0,,,0.0
211,Idaho,female,Less_than_high_school_graduate,25526,2786,ID,49.27272727272727,6238.636363636364,56.375,6051.25,78.64285714285714,6742.5,0.0,0.0,0.0,0.0,0.0,16.0,-357364.0,0.0
212,Idaho,female,High_school_graduate_includes_equivalency,28255,2480,ID,49.27272727272727,6238.636363636364,56.375,6051.25,78.64285714285714,6742.5,0.0,0.0,0.0,0.0,0.0,18.0,-452080.0,
213,Idaho,female,Some_college_or_associates_degree,31820,834,ID,49.27272727272727,6238.636363636364,56.375,6051.25,78.64285714285714,6742.5,6051.25,12102.5,131.34392790167072,15761.271348200487,15761.271348200487,20.0,-588521.2713482005,0.0
214,Idaho,female,Bachelors_degree,44182,2116,ID,49.27272727272727,6238.636363636364,56.375,6051.25,78.64285714285714,6742.5,6238.636363636364,24954.545454545456,270.8223936377429,32498.687236529146,32498.687236529146,22.0,-916138.6872365292,0.0
215,Idaho,female,Graduate_or_professional_degree,61281,2236,ID,49.27272727272727,6238.636363636364,56.375,6051.25,78.64285714285714,6742.5,0.0,0.0,0.0,0.0,0.0,26.0,-1470744.0,0.0
216,Illinois,total,Total,51922,298,IL,58.705882352941174,6720.409090909091,19.677966101694917,5023.929824561404,68.91428571428571,6313.363636363636,0.0,0.0,0.0,0.0,0.0,,,0.0
217,Illinois,total,Less_than_high_school_graduate,31826,508,IL,58.705882352941174,6720.409090909091,19.677966101694917,5023.929824561404,68.91428571428571,6313.363636363636,0.0,0.0,0.0,0.0,0.0,16.0,-445564.0,0.0
218,Illinois,total,High_school_graduate_includes_equivalency,38766,778,IL,58.705882352941174,6720.409090909091,19.677966101694917,5023.929824561404,68.91428571428571,6313.363636363636,0.0,0.0,0.0,0.0,0.0,18.0,-620256.0,
219,Illinois,total,Some_college_or_associates_degree,44169,589,IL,58.705882352941174,6720.409090909091,19.677966101694917,5023.929824561404,68.91428571428571,6313.363636363636,5023.929824561404,10047.859649122807,109.04568091885913,13085.481710263097,13085.481710263097,20.0,-808127.4817102631,0.0
220,Illinois,total,Bachelors_degree,68489,1145,IL,58.705882352941174,6720.409090909091,19.677966101694917,5023.929824561404,68.91428571428571,6313.363636363636,6720.409090909091,26881.636363636364,291.73639400325425,35008.36728039051,35008.36728039051,22.0,-1404788.3672803906,0.0
221,Illinois,total,Graduate_or_professional_degree,84140,1200,IL,58.705882352941174,6720.409090909091,19.677966101694917,5023.929824561404,68.91428571428571,6313.363636363636,0.0,0.0,0.0,0.0,0.0,26.0,-2019360.0,0.0
222,Illinois,male,Male,60342,469,IL,58.705882352941174,6720.409090909091,19.677966101694917,5023.929824561404,68.91428571428571,6313.363636363636,0.0,0.0,0.0,0.0,0.0,,,0.0
223,Illinois,male,Less_than_high_school_graduate,36859,981,IL,58.705882352941174,6720.409090909091,19.677966101694917,5023.929824561404,68.91428571428571,6313.363636363636,0.0,0.0,0.0,0.0,0.0,16.0,-516026.0,0.0
224,Illinois,male,High_school_graduate_includes_equivalency,45259,832,IL,58.705882352941174,6720.409090909091,19.677966101694917,5023.929824561404,68.91428571428571,6313.363636363636,0.0,0.0,0.0,0.0,0.0,18.0,-724144.0,
225,Illinois,male,Some_college_or_associates_degree,54038,869,IL,58.705882352941174,6720.409090909091,19.677966101694917,5023.929824561404,68.91428571428571,6313.363636363636,5023.929824561404,10047.859649122807,109.04568091885913,13085.481710263097,13085.481710263097,20.0,-985769.4817102631,0.0
226,Illinois,male,Bachelors_degree,81797,1026,IL,58.705882352941174,6720.409090909091,19.677966101694917,5023.929824561404,68.91428571428571,6313.363636363636,6720.409090909091,26881.636363636364,291.73639400325425,35008.36728039051,35008.36728039051,22.0,-1670948.3672803906,0.0
227,Illinois,male,Graduate_or_professional_degree,101807,1225,IL,58.705882352941174,6720.409090909091,19.677966101694917,5023.929824561404,68.91428571428571,6313.363636363636,0.0,0.0,0.0,0.0,0.0,26.0,-2443368.0,0.0
228,Illinois,female,Female,43895,574,IL,58.705882352941174,6720.409090909091,19.677966101694917,5023.929824561404,68.91428571428571,6313.363636363636,0.0,0.0,0.0,0.0,0.0,,,0.0
229,Illinois,female,Less_than_high_school_graduate,24634,1130,IL,58.705882352941174,6720.409090909091,19.677966101694917,5023.929824561404,68.91428571428571,6313.363636363636,0.0,0.0,0.0,0.0,0.0,16.0,-344876.0,0.0
230,Illinois,female,High_school_graduate_includes_equivalency,30700,546,IL,58.705882352941174,6720.409090909091,19.677966101694917,5023.929824561404,68.91428571428571,6313.363636363636,0.0,0.0,0.0,0.0,0.0,18.0,-491200.0,
231,Illinois,female,Some_college_or_associates_degree,36945,494,IL,58.705882352941174,6720.409090909091,19.677966101694917,5023.929824561404,68.91428571428571,6313.363636363636,5023.929824561404,10047.859649122807,109.04568091885913,13085.481710263097,13085.481710263097,20.0,-678095.4817102631,0.0
232,Illinois,female,Bachelors_degree,58123,1356,IL,58.705882352941174,6720.409090909091,19.677966101694917,5023.929824561404,68.91428571428571,6313.363636363636,6720.409090909091,26881.636363636364,291.73639400325425,35008.36728039051,35008.36728039051,22.0,-1197468.3672803906,0.0
233,Illinois,female,Graduate_or_professional_degree,74097,1067,IL,58.705882352941174,6720.409090909091,19.677966101694917,5023.929824561404,68.91428571428571,6313.363636363636,0.0,0.0,0.0,0.0,0.0,26.0,-1778328.0,0.0
234,Indiana,total,Total,46623,410,IN,54.490566037735846,6719.843137254902,69.0,7986.0,76.36666666666666,7883.413793103448,0.0,0.0,0.0,0.0,0.0,,,0.0
235,Indiana,total,Less_than_high_school_graduate,32019,746,IN,54.490566037735846,6719.843137254902,69.0,7986.0,76.36666666666666,7883.413793103448,0.0,0.0,0.0,0.0,0.0,16.0,-448266.0,0.0
236,Indiana,total,High_school_graduate_includes_equivalency,38553,630,IN,54.490566037735846,6719.843137254902,69.0,7986.0,76.36666666666666,7883.413793103448,0.0,0.0,0.0,0.0,0.0,18.0,-616848.0,
237,Indiana,total,Some_college_or_associates_degree,44403,656,IN,54.490566037735846,6719.843137254902,69.0,7986.0,76.36666666666666,7883.413793103448,7986.0,15972.0,173.33817115847842,20800.58053901741,20800.58053901741,20.0,-820054.5805390175,0.0
238,Indiana,total,Bachelors_degree,58609,1231,IN,54.490566037735846,6719.843137254902,69.0,7986.0,76.36666666666666,7883.413793103448,6719.843137254902,26879.37254901961,291.7118256658194,35005.419079898325,35005.419079898325,22.0,-1207185.4190798984,0.0
239,Indiana,total,Graduate_or_professional_degree,73559,2217,IN,54.490566037735846,6719.843137254902,69.0,7986.0,76.36666666666666,7883.413793103448,0.0,0.0,0.0,0.0,0.0,26.0,-1765416.0,0.0
240,Indiana,male,Male,55045,602,IN,54.490566037735846,6719.843137254902,69.0,7986.0,76.36666666666666,7883.413793103448,0.0,0.0,0.0,0.0,0.0,,,0.0
241,Indiana,male,Less_than_high_school_graduate,36684,1547,IN,54.490566037735846,6719.843137254902,69.0,7986.0,76.36666666666666,7883.413793103448,0.0,0.0,0.0,0.0,0.0,16.0,-513576.0,0.0
242,Indiana,male,High_school_graduate_includes_equivalency,45412,1068,IN,54.490566037735846,6719.843137254902,69.0,7986.0,76.36666666666666,7883.413793103448,0.0,0.0,0.0,0.0,0.0,18.0,-726592.0,
243,Indiana,male,Some_college_or_associates_degree,56010,1022,IN,54.490566037735846,6719.843137254902,69.0,7986.0,76.36666666666666,7883.413793103448,7986.0,15972.0,173.33817115847842,20800.58053901741,20800.58053901741,20.0,-1028980.5805390175,0.0
244,Indiana,male,Bachelors_degree,72252,1474,IN,54.490566037735846,6719.843137254902,69.0,7986.0,76.36666666666666,7883.413793103448,6719.843137254902,26879.37254901961,291.7118256658194,35005.419079898325,35005.419079898325,22.0,-1480045.4190798984,0.0
245,Indiana,male,Graduate_or_professional_degree,87503,3790,IN,54.490566037735846,6719.843137254902,69.0,7986.0,76.36666666666666,7883.413793103448,0.0,0.0,0.0,0.0,0.0,26.0,-2100072.0,0.0
