State,Education,Major,Age,Median Salary,Gross Salary,Profitability Age vs. HS no grad,Profitability Age vs. HS
Kentucky,Bachelors_degree,Communications,39,50596,874956.9791,,
Kentucky,Bachelors_degree,Computers_Mathematics_and_Statistics,39,66263,1156962.979,,
Kentucky,Bachelors_degree,Education,39,44486,764976.9791,,
Kentucky,Bachelors_degree,Engineering,39,91290,1607448.979,,
Kentucky,Bachelors_degree,Liberal_Arts_and_History,39,44737,769494.9791,,
Kentucky,Bachelors_degree,Literature_and_Languages,39,46271,797106.9791,,
Kentucky,Bachelors_degree,Multidisciplinary_Studies,39,36189,615630.9791,,
Kentucky,Bachelors_degree,Other,39,48028,828732.9791,,
Kentucky,Bachelors_degree,Physical_and_Related_Sciences,39,54381,943086.9791,,
Kentucky,Bachelors_degree,Psychology,39,45554,784200.9791,,
Kentucky,Bachelors_degree,Science_and_Engineering_Related_Fields,39,64320,1121988.979,,
Kentucky,Bachelors_degree,Social_Sciences,39,50630,875568.9791,,
Kentucky,Bachelors_degree,Visual_and_Performing_Arts,39,40920,700788.9791,,
Louisiana,Less_than_high_school_graduate,,16,25977,25977,,22.84415755
Louisiana,High_school_graduate_includes_equivalency,,18,33568,33568,22.84415755,
Louisiana,Some_college_or_associates_degree,,20,40916,23975.86799,26.08943919,29.44204301
Louisiana,Bachelors_degree,Combined_25_to_39_years,22,54348,22626.80413,26.61179359,27.988123
Louisiana,Bachelors_degree,Biological_Agricultural_and_Environmental_Sciences,22,64475,32753.80413,24.87254392,25.37073142
Louisiana,Bachelors_degree,Business,22,58232,26510.80413,25.81563156,26.73018147
Louisiana,Bachelors_degree,Communications,22,48154,16432.80413,28.45845677,31.3803096
Louisiana,Bachelors_degree,Computers_Mathematics_and_Statistics,22,54804,23082.80413,26.50720491,27.81659427
Louisiana,Bachelors_degree,Education,22,47117,15395.80413,28.87337729,32.25132452
Louisiana,Bachelors_degree,Engineering,22,88923,57201.80413,22.98006539,22.99870284
Louisiana,Bachelors_degree,Liberal_Arts_and_History,22,50140,18418.80413,27.76324115,30.01648539
Louisiana,Bachelors_degree,Literature_and_Languages,22,46222,14500.80413,29.26565551,33.11784383
Louisiana,Bachelors_degree,Multidisciplinary_Studies,22,42809,11087.80413,31.14443892,37.96268757
Louisiana,Bachelors_degree,Other,22,51933,20211.80413,27.22696856,29.03856226
Louisiana,Bachelors_degree,Physical_and_Related_Sciences,22,55883,24161.80413,26.2724268,27.4386375
Louisiana,Bachelors_degree,Psychology,22,46021,14299.80413,29.35857094,33.32957487
Louisiana,Bachelors_degree,Science_and_Engineering_Related_Fields,22,60657,28935.80413,25.40897335,26.12769744
Louisiana,Bachelors_degree,Social_Sciences,22,65249,33527.80413,24.77651242,25.23951882
Louisiana,Bachelors_degree,Visual_and_Performing_Arts,22,36338,4616.804126,38.10473853,79.92534147
Louisiana,Less_than_high_school_graduate,,39,25977,623448,,
Louisiana,High_school_graduate_includes_equivalency,,39,33568,738496,,
Louisiana,Some_college_or_associates_degree,,39,40916,801379.868,,
Louisiana,Bachelors_degree,Combined_25_to_39_years,39,54348,946542.8041,,
Louisiana,Bachelors_degree,Biological_Agricultural_and_Environmental_Sciences,39,64475,1128828.804,,
Louisiana,Bachelors_degree,Business,39,58232,1016454.804,,
Louisiana,Bachelors_degree,Communications,39,48154,835050.8041,,
Louisiana,Bachelors_degree,Computers_Mathematics_and_Statistics,39,54804,954750.8041,,
Louisiana,Bachelors_degree,Education,39,47117,816384.8041,,
Louisiana,Bachelors_degree,Engineering,39,88923,1568892.804,,
Louisiana,Bachelors_degree,Liberal_Arts_and_History,39,50140,870798.8041,,
Louisiana,Bachelors_degree,Literature_and_Languages,39,46222,800274.8041,,
Louisiana,Bachelors_degree,Multidisciplinary_Studies,39,42809,738840.8041,,
Louisiana,Bachelors_degree,Other,39,51933,903072.8041,,
Louisiana,Bachelors_degree,Physical_and_Related_Sciences,39,55883,974172.8041,,
Louisiana,Bachelors_degree,Psychology,39,46021,796656.8041,,
Louisiana,Bachelors_degree,Science_and_Engineering_Related_Fields,39,60657,1060104.804,,
Louisiana,Bachelors_degree,Social_Sciences,39,65249,1142760.804,,
Louisiana,Bachelors_degree,Visual_and_Performing_Arts,39,36338,622362.8041,,
Maine,Less_than_high_school_graduate,,16,31011,31011,,27.56263982
Maine,High_school_graduate_includes_equivalency,,18,36375,36375,27.56263982,
Maine,Some_college_or_associates_degree,,20,43898,28536.17771,28.8175543,29.71232518
Maine,Bachelors_degree,Combined_25_to_39_years,22,56454,15592.27986,28.91906301,29.28142438
Maine,Bachelors_degree,Biological_Agricultural_and_Environmental_Sciences,22,51597,10735.27986,31.02340038,32.24291947
Maine,Bachelors_degree,Business,22,67591,26729.27986,26.20360088,25.97007048
Maine,Bachelors_degree,Communications,22,58400,17538.27986,28.28535982,28.46137208
Maine,Bachelors_degree,Computers_Mathematics_and_Statistics,22,64153,23291.27986,26.84713415,26.70896825
Maine,Bachelors_degree,Education,22,47760,6898.279861,33.54873247,36.36905754
Maine,Bachelors_degree,Engineering,22,93338,52476.27986,23.64092159,23.27162755
Maine,Bachelors_degree,Liberal_Arts_and_History,22,53243,12381.27986,30.20725621,31.04824046
Maine,Bachelors_degree,Literature_and_Languages,22,46879,6017.279861,34.30096547,37.7419764
Maine,Bachelors_degree,Multidisciplinary_Studies,22,43917,3055.279861,37.58311794,44.70985417
Maine,Bachelors_degree,Other,22,62869,22007.27986,27.12310001,27.03411037
Maine,Bachelors_degree,Physical_and_Related_Sciences,22,87790,46928.27986,23.99668399,23.62465662
Maine,Bachelors_degree,Psychology,22,50610,9748.279861,31.57853565,33.09179629
Maine,Bachelors_degree,Science_and_Engineering_Related_Fields,22,62387,21525.27986,27.2325255,27.1644518
Maine,Bachelors_degree,Social_Sciences,22,56799,15937.27986,28.79974097,29.12464356
Maine,Bachelors_degree,Visual_and_Performing_Arts,22,38954,-1907.720139,48.56952287,92.26123309
Maine,Less_than_high_school_graduate,,39,31011,744264,,
Maine,High_school_graduate_includes_equivalency,,39,36375,800250,,
Maine,Some_college_or_associates_degree,,39,43898,862598.1777,,
Maine,Bachelors_degree,Combined_25_to_39_years,39,56454,975310.2799,,
Maine,Bachelors_degree,Biological_Agricultural_and_Environmental_Sciences,39,51597,887884.2799,,
Maine,Bachelors_degree,Business,39,67591,1175776.28,,
Maine,Bachelors_degree,Communications,39,58400,1010338.28,,
Maine,Bachelors_degree,Computers_Mathematics_and_Statistics,39,64153,1113892.28,,
Maine,Bachelors_degree,Education,39,47760,818818.2799,,
Maine,Bachelors_degree,Engineering,39,93338,1639222.28,,
Maine,Bachelors_degree,Liberal_Arts_and_History,39,53243,917512.2799,,
Maine,Bachelors_degree,Literature_and_Languages,39,46879,802960.2799,,
Maine,Bachelors_degree,Multidisciplinary_Studies,39,43917,749644.2799,,
Maine,Bachelors_degree,Other,39,62869,1090780.28,,
Maine,Bachelors_degree,Physical_and_Related_Sciences,39,87790,1539358.28,,
Maine,Bachelors_degree,Psychology,39,50610,870118.2799,,
Maine,Bachelors_degree,Science_and_Engineering_Related_Fields,39,62387,1082104.28,,
Maine,Bachelors_degree,Social_Sciences,39,56799,981520.2799,,
Maine,Bachelors_degree,Visual_and_Performing_Arts,39,38954,660310.2799,,
Maryland,Less_than_high_school_graduate,,16,33805,33805,,25.54539037
Maryland,High_school_graduate_includes_equivalency,,18,40888,40888,25.54539037,
Maryland,Some_college_or_associates_degree,,20,50548,37228.22518,26.87175386,27.84428311
Maryland,Bachelors_degree,Combined_25_to_39_years,22,72181,35884.11719,26.23115705,26.3863766
Maryland,Bachelors_degree,Biological_Agricultural_and_Environmental_Sciences,22,67249,30952.11719,27.15006826,27.58123299
Maryland,Bachelors_degree,Business,22,78674,42377.11719,25.32944534,25.28896636
Maryland,Bachelors_degree,Communications,22,61665,25368.11719,28.58316162,29.61875549
Maryland,Bachelors_degree,Computers_Mathematics_and_Statistics,22,85129,48832.11719,24.65916302,24.5172777
Maryland,Bachelors_degree,Education,22,60542,24245.11719,28.94366918,30.16835671
Maryland,Bachelors_degree,Engineering,22,96416,60119.11719,23.81924714,23.59906503
Maryland,Bachelors_degree,Liberal_Arts_and_History,22,62189,25892.11719,28.42470698,29.38213618
Maryland,Bachelors_degree,Literature_and_Languages,22,59133,22836.11719,29.44120668,30.95362471
Maryland,Bachelors_degree,Multidisciplinary_Studies,22,65970,29673.11719,27.43438156,27.96782086
Maryland,Bachelors_degree,Other,22,66214,29917.11719,27.37840979,27.89105594
Maryland,Bachelors_degree,Physical_and_Related_Sciences,22,72592,36295.11719,26.16512963,26.30358576
Maryland,Bachelors_degree,Psychology,22,60405,24108.11719,28.98973244,30.23973371
Maryland,Bachelors_degree,Science_and_Engineering_Related_Fields,22,73074,36777.11719,26.08945689,26.20918669
Maryland,Bachelors_degree,Social_Sciences,22,80178,43881.11719,25.15659722,25.08650758
Maryland,Bachelors_degree,Visual_and_Performing_Arts,22,51297,15000.11719,33.67064274,39.19962367
Maryland,Less_than_high_school_graduate,,39,33805,811320,,
Maryland,High_school_graduate_includes_equivalency,,39,40888,899536,,
Maryland,Some_college_or_associates_degree,,39,50548,997640.2252,,
Maryland,Bachelors_degree,Combined_25_to_39_years,39,72181,1262961.117,,
Maryland,Bachelors_degree,Biological_Agricultural_and_Environmental_Sciences,39,67249,1174185.117,,
Maryland,Bachelors_degree,Business,39,78674,1379835.117,,
Maryland,Bachelors_degree,Communications,39,61665,1073673.117,,
Maryland,Bachelors_degree,Computers_Mathematics_and_Statistics,39,85129,1496025.117,,
Maryland,Bachelors_degree,Education,39,60542,1053459.117,,
Maryland,Bachelors_degree,Engineering,39,96416,1699191.117,,
Maryland,Bachelors_degree,Liberal_Arts_and_History,39,62189,1083105.117,,
Maryland,Bachelors_degree,Literature_and_Languages,39,59133,1028097.117,,
Maryland,Bachelors_degree,Multidisciplinary_Studies,39,65970,1151163.117,,
Maryland,Bachelors_degree,Other,39,66214,1155555.117,,
Maryland,Bachelors_degree,Physical_and_Related_Sciences,39,72592,1270359.117,,
Maryland,Bachelors_degree,Psychology,39,60405,1050993.117,,
Maryland,Bachelors_degree,Science_and_Engineering_Related_Fields,39,73074,1279035.117,,
Maryland,Bachelors_degree,Social_Sciences,39,80178,1406907.117,,
Maryland,Bachelors_degree,Visual_and_Performing_Arts,39,51297,887049.1172,,
Massachusetts,Less_than_high_school_graduate,,16,34472,34472,,24.92594511
Massachusetts,High_school_graduate_includes_equivalency,,18,42196,42196,24.92594511,
Massachusetts,Some_college_or_associates_degree,,20,49021,34885.80643,28.4490476,32.43621884
Massachusetts,Bachelors_degree,Combined_25_to_39_years,22,75800,33675.27248,26.02392391,26.27629828
Massachusetts,Bachelors_degree,Biological_Agricultural_and_Environmental_Sciences,22,76357,34232.27248,25.94381587,26.17396234
Massachusetts,Bachelors_degree,Business,22,84761,42636.27248,24.95052054,24.95498009
Massachusetts,Bachelors_degree,Communications,22,74744,32619.27248,26.18188139,26.47992895
Massachusetts,Bachelors_degree,Computers_Mathematics_and_Statistics,22,100156,58031.27248,23.79021874,23.63886693
Massachusetts,Bachelors_degree,Education,22,60697,18572.27248,29.49310686,31.39985555
Massachusetts,Bachelors_degree,Engineering,22,98299,56174.27248,23.90049239,23.75931283
Massachusetts,Bachelors_degree,Liberal_Arts_and_History,22,64560,22435.27248,28.27428634,29.43072471
Massachusetts,Bachelors_degree,Literature_and_Languages,22,64663,22538.27248,28.24605768,29.38748954
Massachusetts,Bachelors_degree,Multidisciplinary_Studies,22,77851,35726.27248,25.73910711,25.91526371
Massachusetts,Bachelors_degree,Other,22,63067,20942.27248,28.70630276,30.10534845
Massachusetts,Bachelors_degree,Physical_and_Related_Sciences,22,69627,27502.27248,27.0816876,27.68869992
Massachusetts,Bachelors_degree,Psychology,22,64147,22022.27248,28.38944322,29.60816034
Massachusetts,Bachelors_degree,Science_and_Engineering_Related_Fields,22,75402,33277.27248,26.08250006,26.35152465
Massachusetts,Bachelors_degree,Social_Sciences,22,81430,39305.27248,25.30168933,25.37566212
Massachusetts,Bachelors_degree,Visual_and_Performing_Arts,22,52646,10521.27248,33.69851037,40.18265335
Massachusetts,Less_than_high_school_graduate,,39,34472,827328,,
Massachusetts,High_school_graduate_includes_equivalency,,39,42196,928312,,
Massachusetts,Some_college_or_associates_degree,,39,49021,966284.8064,,
Massachusetts,Bachelors_degree,Combined_25_to_39_years,39,75800,1322275.272,,
Massachusetts,Bachelors_degree,Biological_Agricultural_and_Environmental_Sciences,39,76357,1332301.272,,
Massachusetts,Bachelors_degree,Business,39,84761,1483573.272,,
Massachusetts,Bachelors_degree,Communications,39,74744,1303267.272,,
Massachusetts,Bachelors_degree,Computers_Mathematics_and_Statistics,39,100156,1760683.272,,
Massachusetts,Bachelors_degree,Education,39,60697,1050421.272,,
Massachusetts,Bachelors_degree,Engineering,39,98299,1727257.272,,
Massachusetts,Bachelors_degree,Liberal_Arts_and_History,39,64560,1119955.272,,
Massachusetts,Bachelors_degree,Literature_and_Languages,39,64663,1121809.272,,
Massachusetts,Bachelors_degree,Multidisciplinary_Studies,39,77851,1359193.272,,
Massachusetts,Bachelors_degree,Other,39,63067,1093081.272,,
Massachusetts,Bachelors_degree,Physical_and_Related_Sciences,39,69627,1211161.272,,
Massachusetts,Bachelors_degree,Psychology,39,64147,1112521.272,,
Massachusetts,Bachelors_degree,Science_and_Engineering_Related_Fields,39,75402,1315111.272,,
Massachusetts,Bachelors_degree,Social_Sciences,39,81430,1423615.272,,
Massachusetts,Bachelors_degree,Visual_and_Performing_Arts,39,52646,905503.2725,,
Michigan,Less_than_high_school_graduate,,16,30404,30404,,27.13495697
Michigan,High_school_graduate_includes_equivalency,,18,35865,35865,27.13495697,
Michigan,Some_college_or_associates_degree,,20,41762,27337.10627,29.97753951,32.60995315
Michigan,Bachelors_degree,Combined_25_to_39_years,22,61430,22537.54851,27.13325764,27.13289464
Michigan,Bachelors_degree,Biological_Agricultural_and_Environmental_Sciences,22,60900,22007.54851,27.25722887,27.2839006
Michigan,Bachelors_degree,Business,22,64319,25426.54851,26.52562145,26.40867546
Michigan,Bachelors_degree,Communications,22,55886,16993.54851,28.68520726,29.10805911
Michigan,Bachelors_degree,Computers_Mathematics_and_Statistics,22,77405,38512.54851,24.70876048,24.38980384
Michigan,Bachelors_degree,Education,22,49551,10658.54851,31.55880563,33.3240137
Michigan,Bachelors_degree,Engineering,22,90211,51318.54851,23.70051083,23.35539785
Michigan,Bachelors_degree,Liberal_Arts_and_History,22,50546,11653.54851,30.98780913,32.420983
Michigan,Bachelors_degree,Literature_and_Languages,22,51872,12979.54851,30.30913227,31.3920442
Michigan,Bachelors_degree,Multidisciplinary_Studies,22,55332,16439.54851,28.87822735,29.36726006
Michigan,Bachelors_degree,Other,22,55083,16190.54851,28.96780467,29.48862793
Michigan,Bachelors_degree,Physical_and_Related_Sciences,22,61545,22652.54851,27.10691537,27.10095216
Michigan,Bachelors_degree,Psychology,22,50123,11230.54851,31.22351293,32.7894832
Michigan,Bachelors_degree,Science_and_Engineering_Related_Fields,22,65596,26703.54851,26.28882847,26.1334113
Michigan,Bachelors_degree,Social_Sciences,22,61711,22818.54851,27.06923217,27.05534518
Michigan,Bachelors_degree,Visual_and_Performing_Arts,22,44026,5133.548508,36.2469866,42.34437587
Michigan,Less_than_high_school_graduate,,39,30404,729696,,
Michigan,High_school_graduate_includes_equivalency,,39,35865,789030,,
Michigan,Some_college_or_associates_degree,,39,41762,820815.1063,,
Michigan,Bachelors_degree,Combined_25_to_39_years,39,61430,1066847.549,,
Michigan,Bachelors_degree,Biological_Agricultural_and_Environmental_Sciences,39,60900,1057307.549,,
Michigan,Bachelors_degree,Business,39,64319,1118849.549,,
Michigan,Bachelors_degree,Communications,39,55886,967055.5485,,
Michigan,Bachelors_degree,Computers_Mathematics_and_Statistics,39,77405,1354397.549,,
Michigan,Bachelors_degree,Education,39,49551,853025.5485,,
Michigan,Bachelors_degree,Engineering,39,90211,1584905.549,,
Michigan,Bachelors_degree,Liberal_Arts_and_History,39,50546,870935.5485,,
Michigan,Bachelors_degree,Literature_and_Languages,39,51872,894803.5485,,
Michigan,Bachelors_degree,Multidisciplinary_Studies,39,55332,957083.5485,,
Michigan,Bachelors_degree,Other,39,55083,952601.5485,,
Michigan,Bachelors_degree,Physical_and_Related_Sciences,39,61545,1068917.549,,
Michigan,Bachelors_degree,Psychology,39,50123,863321.5485,,
Michigan,Bachelors_degree,Science_and_Engineering_Related_Fields,39,65596,1141835.549,,
Michigan,Bachelors_degree,Social_Sciences,39,61711,1071905.549,,
Michigan,Bachelors_degree,Visual_and_Performing_Arts,39,44026,753575.5485,,
Minnesota,Less_than_high_school_graduate,,16,33274,33274,,25.89855719
Minnesota,High_school_graduate_includes_equivalency,,18,39997,39997,25.89855719,
Minnesota,Some_college_or_associates_degree,,20,49014,34489.8232,27.37866435,28.4822199
Minnesota,Bachelors_degree,Combined_25_to_39_years,22,65715,21390.8836,27.52036363,27.94432368
Minnesota,Bachelors_degree,Biological_Agricultural_and_Environmental_Sciences,22,65498,21173.8836,27.57100659,28.01192567
Minnesota,Bachelors_degree,Business,22,74693,30368.8836,25.89024642,25.88863605
Minnesota,Bachelors_degree,Communications,22,61440,17115.8836,28.66179494,29.52814981
Minnesota,Bachelors_degree,Computers_Mathematics_and_Statistics,22,79535,35210.8836,25.27373201,25.16748739
Minnesota,Bachelors_degree,Education,22,51250,6925.8836,33.57188008,38.15623535
Minnesota,Bachelors_degree,Engineering,22,90099,45774.8836,24.29332365,24.07792336
Minnesota,Bachelors_degree,Liberal_Arts_and_History,22,53142,8817.8836,32.27945019,35.54295294
Minnesota,Bachelors_degree,Literature_and_Languages,22,54930,10605.8836,31.26561306,33.68192034
Minnesota,Bachelors_degree,Multidisciplinary_Studies,22,55623,11298.8836,30.91628782,33.07513864
Minnesota,Bachelors_degree,Other,22,59109,14784.8836,29.44331784,30.69025306
Minnesota,Bachelors_degree,Physical_and_Related_Sciences,22,69498,25173.8836,26.73498555,26.92559969
Minnesota,Bachelors_degree,Psychology,22,58206,13881.8836,29.78534078,31.22039192
Minnesota,Bachelors_degree,Science_and_Engineering_Related_Fields,22,69402,25077.8836,26.75288188,26.94821005
Minnesota,Bachelors_degree,Social_Sciences,22,67990,23665.8836,27.02754109,27.29868597
Minnesota,Bachelors_degree,Visual_and_Performing_Arts,22,50376,6051.8836,34.26547283,39.68514466
Minnesota,Less_than_high_school_graduate,,39,33274,798576,,
Minnesota,High_school_graduate_includes_equivalency,,39,39997,879934,,
Minnesota,Some_college_or_associates_degree,,39,49014,965755.8232,,
Minnesota,Bachelors_degree,Combined_25_to_39_years,39,65715,1138545.884,,
Minnesota,Bachelors_degree,Biological_Agricultural_and_Environmental_Sciences,39,65498,1134639.884,,
Minnesota,Bachelors_degree,Business,39,74693,1300149.884,,
Minnesota,Bachelors_degree,Communications,39,61440,1061595.884,,
Minnesota,Bachelors_degree,Computers_Mathematics_and_Statistics,39,79535,1387305.884,,
Minnesota,Bachelors_degree,Education,39,51250,878175.8836,,
Minnesota,Bachelors_degree,Engineering,39,90099,1577457.884,,
Minnesota,Bachelors_degree,Liberal_Arts_and_History,39,53142,912231.8836,,
Minnesota,Bachelors_degree,Literature_and_Languages,39,54930,944415.8836,,
Minnesota,Bachelors_degree,Multidisciplinary_Studies,39,55623,956889.8836,,
Minnesota,Bachelors_degree,Other,39,59109,1019637.884,,
Minnesota,Bachelors_degree,Physical_and_Related_Sciences,39,69498,1206639.884,,
Minnesota,Bachelors_degree,Psychology,39,58206,1003383.884,,
Minnesota,Bachelors_degree,Science_and_Engineering_Related_Fields,39,69402,1204911.884,,
Minnesota,Bachelors_degree,Social_Sciences,39,67990,1179495.884,,
Minnesota,Bachelors_degree,Visual_and_Performing_Arts,39,50376,862443.8836,,
Mississippi,Less_than_high_school_graduate,,16,26775,26775,,24.90422348
Mississippi,High_school_graduate_includes_equivalency,,18,32789,32789,24.90422348,
Mississippi,Some_college_or_associates_degree,,20,37485,26723.26714,29.00483033,34.25633153
Mississippi,Bachelors_degree,Combined_25_to_39_years,22,49578,16647.82807,28.48924141,29.77343332
Mississippi,Bachelors_degree,Biological_Agricultural_and_Environmental_Sciences,22,50823,17892.82807,28.04974102,29.09871198
Mississippi,Bachelors_degree,Business,22,54331,21400.82807,27.02497358,27.61703518
Mississippi,Bachelors_degree,Communications,22,44106,11175.82807,31.16959044,34.49908738
Mississippi,Bachelors_degree,Computers_Mathematics_and_Statistics,22,55202,22271.82807,26.8097292,27.32102672
Mississippi,Bachelors_degree,Education,22,41658,8727.828068,33.00679782,38.50109053
Mississippi,Bachelors_degree,Engineering,22,69648,36717.82807,24.51520005,24.45172609
Mississippi,Bachelors_degree,Liberal_Arts_and_History,22,42894,9963.828068,32.00944053,36.23811697
Mississippi,Bachelors_degree,Literature_and_Languages,22,38605,5674.828068,36.3634972,48.21289063
Mississippi,Bachelors_degree,Multidisciplinary_Studies,22,52336,19405.82807,27.57326286,28.39444272
Mississippi,Bachelors_degree,Other,22,46185,13254.82807,29.97321854,32.2488931
Mississippi,Bachelors_degree,Physical_and_Related_Sciences,22,31079,-1851.171932,64.97680575,-75.95682569
Mississippi,Bachelors_degree,Psychology,22,47792,14861.82807,29.21064719,30.93689075
Mississippi,Bachelors_degree,Science_and_Engineering_Related_Fields,22,58068,25137.82807,26.18605349,26.49100724
Mississippi,Bachelors_degree,Social_Sciences,22,60263,27332.82807,25.78058325,25.97241654
Mississippi,Bachelors_degree,Visual_and_Performing_Arts,22,38602,5671.828068,36.36764792,48.22745087
Mississippi,Less_than_high_school_graduate,,39,26775,642600,,
Mississippi,High_school_graduate_includes_equivalency,,39,32789,721358,,
Mississippi,Some_college_or_associates_degree,,39,37485,738938.2671,,
Mississippi,Bachelors_degree,Combined_25_to_39_years,39,49578,859473.8281,,
Mississippi,Bachelors_degree,Biological_Agricultural_and_Environmental_Sciences,39,50823,881883.8281,,
Mississippi,Bachelors_degree,Business,39,54331,945027.8281,,
Mississippi,Bachelors_degree,Communications,39,44106,760977.8281,,
Mississippi,Bachelors_degree,Computers_Mathematics_and_Statistics,39,55202,960705.8281,,
Mississippi,Bachelors_degree,Education,39,41658,716913.8281,,
Mississippi,Bachelors_degree,Engineering,39,69648,1220733.828,,
Mississippi,Bachelors_degree,Liberal_Arts_and_History,39,42894,739161.8281,,
Mississippi,Bachelors_degree,Literature_and_Languages,39,38605,661959.8281,,
Mississippi,Bachelors_degree,Multidisciplinary_Studies,39,52336,909117.8281,,
Mississippi,Bachelors_degree,Other,39,46185,798399.8281,,
Mississippi,Bachelors_degree,Physical_and_Related_Sciences,39,31079,526491.8281,,
Mississippi,Bachelors_degree,Psychology,39,47792,827325.8281,,
Mississippi,Bachelors_degree,Science_and_Engineering_Related_Fields,39,58068,1012293.828,,
Mississippi,Bachelors_degree,Social_Sciences,39,60263,1051803.828,,
Mississippi,Bachelors_degree,Visual_and_Performing_Arts,39,38602,661905.8281,,
Missouri,Less_than_high_school_graduate,,16,28414,28414,,23.89497083
Missouri,High_school_graduate_includes_equivalency,,18,35612,35612,23.89497083,
Missouri,Some_college_or_associates_degree,,20,41874,27835.04068,27.48699549,31.6159309
Missouri,Bachelors_degree,Combined_25_to_39_years,22,57306,21883.20565,27.12677538,28.19907783
Missouri,Bachelors_degree,Biological_Agricultural_and_Environmental_Sciences,22,54892,19469.20565,27.77652369,29.22566361
Missouri,Bachelors_degree,Business,22,64798,29375.20565,25.65926765,26.09438753
Missouri,Bachelors_degree,Communications,22,58575,23152.20565,26.826922,27.74597371
Missouri,Bachelors_degree,Computers_Mathematics_and_Statistics,22,68872,33449.20565,25.08939627,25.34788919
Missouri,Bachelors_degree,Education,22,45143,9720.205655,32.30837434,38.66234334
Missouri,Bachelors_degree,Engineering,22,87539,52116.20565,23.48256735,23.42540093
Missouri,Bachelors_degree,Liberal_Arts_and_History,22,46558,11135.20565,31.34847852,36.24984418
Missouri,Bachelors_degree,Literature_and_Languages,22,48491,13068.20565,30.25585468,33.81091656
Missouri,Bachelors_degree,Multidisciplinary_Studies,22,53505,18082.20565,28.20640048,29.94080335
Missouri,Bachelors_degree,Other,22,50438,15015.20565,29.34920062,31.99722072
Missouri,Bachelors_degree,Physical_and_Related_Sciences,22,61788,26365.20565,26.16967682,26.79518621
Missouri,Bachelors_degree,Psychology,22,45963,10540.20565,31.73324944,37.18392371
Missouri,Bachelors_degree,Science_and_Engineering_Related_Fields,22,64102,28679.20565,25.76963669,26.24327112
Missouri,Bachelors_degree,Social_Sciences,22,66332,30909.20565,25.43031791,25.79006492
Missouri,Bachelors_degree,Visual_and_Performing_Arts,22,43093,7670.205655,34.02730393,43.77633931
Missouri,Less_than_high_school_graduate,,39,28414,681936,,
Missouri,High_school_graduate_includes_equivalency,,39,35612,783464,,
Missouri,Some_college_or_associates_degree,,39,41874,823441.0407,,
Missouri,Bachelors_degree,Combined_25_to_39_years,39,57306,996085.2057,,
Missouri,Bachelors_degree,Biological_Agricultural_and_Environmental_Sciences,39,54892,952633.2057,,
Missouri,Bachelors_degree,Business,39,64798,1130941.206,,
Missouri,Bachelors_degree,Communications,39,58575,1018927.206,,
Missouri,Bachelors_degree,Computers_Mathematics_and_Statistics,39,68872,1204273.206,,
Missouri,Bachelors_degree,Education,39,45143,777151.2057,,
Missouri,Bachelors_degree,Engineering,39,87539,1540279.206,,
Missouri,Bachelors_degree,Liberal_Arts_and_History,39,46558,802621.2057,,
Missouri,Bachelors_degree,Literature_and_Languages,39,48491,837415.2057,,
Missouri,Bachelors_degree,Multidisciplinary_Studies,39,53505,927667.2057,,
Missouri,Bachelors_degree,Other,39,50438,872461.2057,,
Missouri,Bachelors_degree,Physical_and_Related_Sciences,39,61788,1076761.206,,
Missouri,Bachelors_degree,Psychology,39,45963,791911.2057,,
Missouri,Bachelors_degree,Science_and_Engineering_Related_Fields,39,64102,1118413.206,,
Missouri,Bachelors_degree,Social_Sciences,39,66332,1158553.206,,
Missouri,Bachelors_degree,Visual_and_Performing_Arts,39,43093,740251.2057,,
Montana,Less_than_high_school_graduate,,16,30133,30133,,26.87637611
Montana,High_school_graduate_includes_equivalency,,18,35674,35674,26.87637611,
Montana,Some_college_or_associates_degree,,20,39948,25820.11115,31.71980528,37.9990381
Montana,Bachelors_degree,Combined_25_to_39_years,22,52168,19921.25158,29.66847054,30.6064477
Montana,Bachelors_degree,Biological_Agricultural_and_Environmental_Sciences,22,53263,21016.25158,29.21075436,29.94614523
Montana,Bachelors_degree,Business,22,59493,27246.25158,27.25629252,27.34467225
Montana,Bachelors_degree,Communications,22,45071,12824.25158,34.26193255,38.61687224
Montana,Bachelors_degree,Computers_Mathematics_and_Statistics,22,71258,39011.25158,25.18041941,24.91633173
Montana,Bachelors_degree,Education,22,44133,11886.25158,35.21748203,40.68125646
Montana,Bachelors_degree,Engineering,22,83894,51647.25158,23.96281223,23.6280122
Montana,Bachelors_degree,Liberal_Arts_and_History,22,46206,13959.25158,33.25482165,36.61059138
Montana,Bachelors_degree,Literature_and_Languages,22,44672,12425.25158,34.65332887,39.44240369
Montana,Bachelors_degree,Multidisciplinary_Studies,22,41890,9643.251585,38.12067266,48.1439428
Montana,Bachelors_degree,Other,22,44420,12173.25158,34.91179033,40.00260101
Montana,Bachelors_degree,Physical_and_Related_Sciences,22,51551,19304.25158,29.94699544,31.01862747
Montana,Bachelors_degree,Psychology,22,53521,21274.25158,29.10914779,29.80236165
Montana,Bachelors_degree,Science_and_Engineering_Related_Fields,22,60765,28518.25158,26.95497351,26.97233065
Montana,Bachelors_degree,Social_Sciences,22,46685,14438.25158,32.87123903,35.88799822
Montana,Bachelors_degree,Visual_and_Performing_Arts,22,37243,4996.251585,49.96409964,131.499521
